Word,Normalized Score,Unique Letter Count,Unique Letters
Hacht,2.565,4,acht
Hachure,2.708,6,acehru
Hachured,2.833,7,acdehru
Hachures,2.773,7,acehrsu
Hachuring,2.89,8,acghinru
Hacienda,2.639,7,acdehin
Haciendado,2.833,8,acdehino
Haciendas,2.708,8,acdehins
Hack,2.565,4,achk
Hackamatak,3.219,6,achkmt
Hackamore,2.996,8,acehkmor
Hackbolt,2.944,8,abchklot
Hackbush,3.091,7,abchksu
Hackbut,2.89,7,abchktu
Hackbuts,2.944,8,abchkstu
Hackdriver,3.135,9,acdehikrv
Hacked,2.773,6,acdehk
Hackeymal,3.135,8,acehklmy
Hacker,2.708,6,acehkr
Hackery,2.944,7,acehkry
Hackeries,2.89,8,acehikrs
Hackers,2.773,7,acehkrs
Hacky,2.833,5,achky
Hackia,2.708,5,achik
Hackie,2.708,6,acehik
Hackies,2.773,7,acehiks
Hackin,2.708,6,achikn
Hacking,2.833,7,acghikn
Hackingly,3.091,9,acghiklny
Hackle,2.708,6,acehkl
Hackleback,3.296,7,abcehkl
Hackled,2.833,7,acdehkl
Hackler,2.773,7,acehklr
Hacklers,2.833,8,acehklrs
Hackles,2.773,7,acehkls
Hacklet,2.773,7,acehklt
Hackly,2.89,6,achkly
Hacklier,2.833,8,acehiklr
Hackliest,2.89,9,acehiklst
Hackling,2.89,8,acghikln
Hacklog,2.833,7,acghklo
Hackmack,3.219,5,achkm
Hackman,2.89,6,achkmn
Hackmatack,3.296,6,achkmt
Hackmen,2.89,7,acehkmn
Hackney,2.944,7,acehkny
Hackneyed,3.091,8,acdehkny
Hackneyedly,3.296,9,acdehklny
Hackneyer,3.045,8,acehknry
Hackneying,3.135,9,aceghikny
Hackneyism,3.178,10,acehikmnsy
Hackneyman,3.178,8,acehkmny
Hackneys,2.996,8,acehknsy
Hacks,2.639,5,achks
Hacksaw,2.944,6,achksw
Hacksaws,2.996,6,achksw
Hacksilber,3.045,10,abcehiklrs
Hackster,2.833,8,acehkrst
Hackthorn,3.045,8,achknort
Hackwork,3.178,7,achkorw
Hackworks,3.219,8,achkorsw
Hacqueton,3.135,9,acehnoqtu
Had,1.946,3,adh
Hadada,2.398,3,adh
Hadal,2.197,4,adhl
Hadarim,2.565,6,adhimr
Hadaway,2.833,5,adhwy
Hadbot,2.485,6,abdhot
Hadbote,2.565,7,abdehot
Hade,2.079,4,adeh
Hadean,2.303,5,adehn
Haded,2.303,4,adeh
Hadendoa,2.565,6,adehno
Hadendowa,2.833,7,adehnow
Hadentomoid,2.89,9,adehimnot
Hadentomoidea,2.996,9,adehimnot
Hadephobia,3.045,8,abdehiop
Hades,2.197,5,adehs
Hadhramautian,3.091,9,adhimnrtu
Hading,2.398,6,adghin
Hadit,2.197,5,adhit
Hadith,2.565,5,adhit
Hadiths,2.639,6,adhist
Hadj,2.708,4,adhj
Hadjemi,2.996,7,adehijm
Hadjes,2.833,6,adehjs
Hadji,2.773,5,adhij
Hadjis,2.833,6,adhijs
Hadland,2.485,5,adhln
Hadnt,2.197,5,adhnt
Hadramautian,2.89,9,adhimnrtu
Hadrom,2.485,6,adhmor
Hadrome,2.565,7,adehmor
Hadromerina,2.833,9,adehimnor
Hadromycosis,3.135,10,acdhimorsy
Hadron,2.303,6,adhnor
Hadronic,2.639,8,acdhinor
Hadrons,2.398,7,adhnors
Hadrosaur,2.565,7,adhorsu
Hadrosaurus,2.708,7,adhorsu
Hadst,2.197,5,adhst
Hae,1.792,3,aeh
Haec,2.197,4,aceh
Haeckelian,2.944,8,acehikln
Haeckelism,3.045,9,acehiklms
Haed,2.079,4,adeh
Haeing,2.303,6,aeghin
Haem,2.197,4,aehm
Haemachrome,3.135,7,acehmor
Haemacytometer,3.258,9,acehmorty
Haemad,2.485,5,adehm
Haemagogue,2.833,7,aeghmou
Haemal,2.398,5,aehlm
Haemamoeba,2.944,6,abehmo
Haemangioma,2.944,8,aeghimno
Haemangiomas,2.996,9,aeghimnos
Haemangiomata,3.045,9,aeghimnot
Haemangiomatosis,3.178,10,aeghimnost
Haemanthus,2.89,8,aehmnstu
Haemaphysalis,3.258,9,aehilmpsy
Haemapophysis,3.332,9,aehimopsy
Haemaspectroscope,3.401,10,acehmoprst
Haematal,2.565,6,aehlmt
Haematein,2.639,7,aehimnt
Haematemesis,2.944,7,aehimst
Haematherm,2.996,6,aehmrt
Haemathermal,3.091,7,aehlmrt
Haemathermous,3.135,9,aehmorstu
Haematic,2.708,7,acehimt
Haematics,2.773,8,acehimst
Haematid,2.639,7,adehimt
Haematin,2.565,7,aehimnt
Haematinic,2.833,8,acehimnt
Haematinon,2.708,8,aehimnot
Haematins,2.639,8,aehimnst
Haematinum,2.833,8,aehimntu
Haematite,2.639,6,aehimt
Haematitic,2.833,7,acehimt
Haematoblast,2.944,9,abehlmost
Haematobranchia,3.296,11,abcehimnort
Haematobranchiate,3.367,11,abcehimnort
Haematocele,2.89,8,acehlmot
Haematocyst,3.045,9,acehmosty
Haematocystis,3.135,10,acehimosty
Haematocyte,3.045,8,acehmoty
Haematocrya,3.045,9,acehmorty
Haematocryal,3.091,10,acehlmorty
Haematocrit,2.89,9,acehimort
Haematogenesis,2.996,10,aeghimnost
Haematogenous,2.944,10,aeghmnostu
Haematoid,2.708,8,adehimot
Haematoidin,2.833,9,adehimnot
Haematoin,2.639,8,aehimnot
Haematolysis,2.996,10,aehilmosty
Haematology,2.996,9,aeghlmoty
Haematologic,2.996,10,aceghilmot
Haematological,3.091,10,aceghilmot
Haematologist,2.944,10,aeghilmost
Haematoma,2.773,6,aehmot
Haematomas,2.833,7,aehmost
Haematomata,2.89,6,aehmot
Haematometer,2.944,7,aehmort
Haematophilina,3.178,10,aehilmnopt
Haematophiline,3.178,10,aehilmnopt
Haematophyte,3.219,8,aehmopty
Haematopoiesis,3.045,9,aehimopst
Haematopoietic,3.135,9,acehimopt
Haematopus,2.833,9,aehmopstu
Haematosepsis,2.996,9,aehimopst
Haematosin,2.708,9,aehimnost
Haematosis,2.708,8,aehimost
Haematotherma,3.135,7,aehmort
Haematothermal,3.178,8,aehlmort
Haematoxylic,3.367,11,acehilmotxy
Haematoxylin,3.296,11,aehilmnotxy
Haematoxylon,3.296,10,aehlmnotxy
Haematozoa,3.178,7,aehmotz
Haematozoal,3.219,8,aehlmotz
Haematozoic,3.296,9,acehimotz
Haematuria,2.708,8,aehimrtu
Haemic,2.565,6,acehim
Haemin,2.398,6,aehimn
Haemins,2.485,7,aehimns
Haemoblast,2.833,9,abehlmost
Haemochrome,3.135,7,acehmor
Haemocyanin,3.045,9,acehimnoy
Haemocyte,2.944,8,acehmoty
Haemocytoblast,3.258,11,abcehlmosty
Haemocytoblastic,3.401,12,abcehilmosty
Haemocytometer,3.258,9,acehmorty
Haemocoel,2.773,7,acehlmo
Haemoconcentration,3.296,10,acehimnort
Haemodialysis,3.091,10,adehilmosy
Haemodilution,2.944,11,adehilmnotu
Haemodynamic,3.219,10,acdehimnoy
Haemodynamics,3.258,11,acdehimnosy
Haemodoraceae,3.045,8,acdehmor
Haemodoraceous,3.091,10,acdehmorsu
Haemoglobic,3.045,10,abceghilmo
Haemoglobin,2.944,10,abeghilmno
Haemoglobinous,3.091,12,abeghilmnosu
Haemoglobinuria,3.135,12,abeghilmnoru
Haemogram,2.833,7,aeghmor
Haemogregarina,3.045,9,aeghimnor
Haemogregarinidae,3.219,10,adeghimnor
Haemoid,2.565,7,adehimo
Haemolysin,2.89,10,aehilmnosy
Haemolysis,2.89,9,aehilmosy
Haemolytic,2.996,10,acehilmoty
Haemometer,2.833,7,aehmort
Haemonchiasis,3.135,9,acehimnos
Haemonchosis,3.091,9,acehimnos
Haemonchus,2.996,9,acehmnosu
Haemony,2.708,7,aehmnoy
Haemophil,2.944,8,aehilmop
Haemophile,2.996,8,aehilmop
Haemophilia,3.045,8,aehilmop
Haemophiliac,3.178,9,acehilmop
Haemophilic,3.135,9,acehilmop
Haemopod,2.773,7,adehmop
Haemopoiesis,2.944,8,aehimops
Haemoproteus,2.944,10,aehmoprstu
Haemoptysis,3.045,10,aehimopsty
Haemosporid,2.944,10,adehimoprs
Haemosporidia,3.045,10,adehimoprs
Haemosporidian,3.091,11,adehimnoprs
Haemosporidium,3.178,11,adehimoprsu
Haemostasia,2.773,8,aehimost
Haemostasis,2.773,8,aehimost
Haemostat,2.639,7,aehmost
Haemostatic,2.89,9,acehimost
Haemothorax,3.258,8,aehmortx
Haemotoxic,3.178,9,acehimotx
Haemotoxin,3.091,9,aehimnotx
Haems,2.303,5,aehms
Haemulidae,2.773,8,adehilmu
Haemuloid,2.708,9,adehilmou
Haen,1.946,4,aehn
Haeredes,2.485,6,adehrs
Haeremai,2.565,6,aehimr
Haeres,2.197,5,aehrs
Haes,1.946,4,aehs
Haet,1.946,4,aeht
Haets,2.079,5,aehst
Haf,2.197,3,afh
Hafgan,2.565,5,afghn
Hafis,2.398,5,afhis
Hafiz,2.996,5,afhiz
Haflin,2.485,6,afhiln
Hafnia,2.485,5,afhin
Hafnyl,2.708,6,afhlny
Hafnium,2.708,7,afhimnu
Hafniums,2.773,8,afhimnsu
Haft,2.303,4,afht
Haftarah,2.833,5,afhrt
Haftarahs,2.89,6,afhrst
Haftarot,2.639,6,afhort
Haftaroth,2.89,6,afhort
Hafted,2.565,6,adefht
Hafter,2.485,6,aefhrt
Hafters,2.565,7,aefhrst
Hafting,2.639,7,afghint
Haftorah,2.833,6,afhort
Haftorahs,2.89,7,afhorst
Haftorot,2.639,6,afhort
Haftoroth,2.89,6,afhort
Hafts,2.398,5,afhst
Hag,1.946,3,agh
Hagada,2.398,4,adgh
Hagadic,2.639,6,acdghi
Hagadist,2.565,7,adghist
Hagadists,2.639,7,adghist
Haganah,2.639,4,aghn
Hagar,2.197,4,aghr
Hagarene,2.485,6,aeghnr
Hagarite,2.485,7,aeghirt
Hagboat,2.565,6,abghot
Hagbolt,2.565,7,abghlot
Hagborn,2.565,7,abghnor
Hagbush,2.773,6,abghsu
Hagbushes,2.89,7,abeghsu
Hagbut,2.485,6,abghtu
Hagbuts,2.565,7,abghstu
Hagden,2.398,6,adeghn
Hagdin,2.398,6,adghin
Hagdon,2.398,6,adghno
Hagdons,2.485,7,adghnos
Hagdown,2.708,7,adghnow
Hagein,2.303,6,aeghin
Hagenia,2.398,6,aeghin
Hagfish,2.833,6,afghis
Hagfishes,2.944,7,aefghis
Hagi,2.079,4,aghi
Hagia,2.197,4,aghi
Hagiarchy,3.045,7,acghiry
Hagiarchies,2.996,8,aceghirs
Hagigah,2.708,4,aghi
Hagiocracy,3.045,8,acghiory
Hagiocracies,2.996,9,aceghiors
Hagiographa,3.045,7,aghiopr
Hagiographal,3.091,8,aghilopr
Hagiographer,3.091,8,aeghiopr
Hagiographers,3.135,9,aeghioprs
Hagiography,3.178,8,aghiopry
Hagiographic,3.178,8,acghiopr
Hagiographical,3.258,9,acghilopr
Hagiographies,3.135,9,aeghioprs
Hagiographist,3.135,9,aghioprst
Hagiolater,2.639,9,aeghilort
Hagiolatry,2.833,9,aghilorty
Hagiolatrous,2.773,10,aghilorstu
Hagiolith,2.773,7,aghilot
Hagiology,2.833,7,aghiloy
Hagiologic,2.833,7,acghilo
Hagiological,2.944,7,acghilo
Hagiologies,2.773,8,aeghilos
Hagiologist,2.773,8,aghilost
Hagiophobia,3.091,7,abghiop
Hagioscope,2.89,9,aceghiops
Hagioscopic,3.045,8,acghiops
Haglet,2.303,6,aeghlt
Haglike,2.708,7,aeghikl
Haglin,2.303,6,aghiln
Hagmane,2.565,6,aeghmn
Hagmena,2.565,6,aeghmn
Hagmenay,2.833,7,aeghmny
Hagrid,2.398,6,adghir
Hagride,2.485,7,adeghir
Hagrider,2.565,7,adeghir
Hagrides,2.565,8,adeghirs
Hagriding,2.708,7,adghinr
Hagrode,2.485,7,adeghor
Hagrope,2.565,7,aeghopr
Hags,2.079,4,aghs
Hagship,2.773,6,aghips
Hagstone,2.485,8,aeghnost
Hagtaper,2.639,7,aeghprt
Hague,2.197,5,aeghu
Hagueton,2.485,8,aeghnotu
Hagworm,2.773,7,aghmorw
Hah,2.197,2,ah
Haha,2.303,2,ah
Hahnium,2.708,6,ahimnu
Hahs,2.303,3,ahs
Hay,2.197,3,ahy
Haya,2.303,3,ahy
Haiari,2.197,4,ahir
Haiathalah,2.944,5,ahilt
Hayband,2.773,6,abdhny
Haybird,2.773,7,abdhiry
Haybote,2.708,7,abehoty
Haybox,3.045,6,abhoxy
Hayburner,2.833,8,abehnruy
Haycap,2.773,5,achpy
Haycart,2.708,6,achrty
Haick,2.639,5,achik
Haycock,3.045,6,achkoy
Haycocks,3.091,7,achkosy
Haida,2.197,4,adhi
Haidan,2.303,5,adhin
Haydenite,2.773,8,adehinty
Haidingerite,2.833,9,adeghinrt
Haydn,2.485,5,adhny
Haiduck,2.833,7,acdhiku
Haiduk,2.639,6,adhiku
Haye,2.303,4,aehy
Hayed,2.485,5,adehy
Hayey,2.639,4,aehy
Hayer,2.398,5,aehry
Hayers,2.485,6,aehrsy
Hayes,2.398,5,aehsy
Hayfield,2.89,8,adefhily
Hayfields,2.944,9,adefhilsy
Hayfork,2.996,7,afhkory
Hayforks,3.045,8,afhkorsy
Haygrower,2.944,8,aeghorwy
Haying,2.565,6,aghiny
Hayings,2.639,7,aghinsy
Haik,2.398,4,ahik
Haika,2.485,4,ahik
Haikai,2.565,4,ahik
Haikal,2.565,5,ahikl
Haikh,2.708,4,ahik
Haiks,2.485,5,ahiks
Haiku,2.485,5,ahiku
Haikun,2.565,6,ahiknu
Haikwan,2.833,6,ahiknw
Hail,1.946,4,ahil
Haylage,2.639,6,aeghly
Haylages,2.708,7,aeghlsy
Hailed,2.303,6,adehil
Hailer,2.197,6,aehilr
Hailers,2.303,7,aehilrs
Hailes,2.197,6,aehils
Haily,2.398,5,ahily
Haylift,2.773,7,afhilty
Hailing,2.398,6,aghiln
Hayloft,2.773,7,afhloty
Haylofts,2.833,8,afhlosty
Hails,2.079,5,ahils
Hailse,2.197,6,aehils
Hailshot,2.639,7,ahilost
Hailstone,2.485,9,aehilnost
Hailstoned,2.639,10,adehilnost
Hailstones,2.565,9,aehilnost
Hailstorm,2.639,9,ahilmorst
Hailstorms,2.708,9,ahilmorst
Haymaker,2.996,7,aehkmry
Haymakers,3.045,8,aehkmrsy
Haymaking,3.091,8,aghikmny
Haymarket,3.045,8,aehkmrty
Haimavati,2.833,6,ahimtv
Haymish,2.89,6,ahimsy
Haymow,2.833,6,ahmowy
Haymows,2.89,7,ahmoswy
Haimsucken,3.045,10,acehikmnsu
Hain,1.946,4,ahin
Hainai,2.197,4,ahin
Hainan,2.197,4,ahin
Hainanese,2.485,6,aehins
Hainch,2.639,5,achin
Haine,2.079,5,aehin
Hayne,2.398,5,aehny
Hained,2.303,6,adehin
Hair,1.946,4,ahir
Hayrack,2.944,6,achkry
Hayracks,2.996,7,achkrsy
Hayrake,2.833,6,aehkry
Hayraker,2.89,6,aehkry
Hairband,2.639,7,abdhinr
Hairbands,2.708,8,abdhinrs
Hairbeard,2.708,7,abdehir
Hairbird,2.639,6,abdhir
Hairbrain,2.639,6,abhinr
Hairbrained,2.833,8,abdehinr
Hairbreadth,2.996,8,abdehirt
Hairbreadths,3.045,9,abdehirst
Hairbrush,2.833,7,abhirsu
Hairbrushes,2.944,8,abehirsu
Haircap,2.639,6,achipr
Haircaps,2.708,7,achiprs
Haircloth,2.833,8,achilort
Haircloths,2.89,9,achilorst
Haircut,2.485,7,achirtu
Haircuts,2.565,8,achirstu
Hairdo,2.303,6,adhior
Hairdodos,2.639,7,adhiors
Hairdos,2.398,7,adhiors
Hairdryer,2.773,7,adehiry
Hairdryers,2.833,8,adehirsy
Haire,2.079,5,aehir
Haired,2.303,6,adehir
Hairen,2.197,6,aehinr
Hairgrip,2.639,6,aghipr
Hairhound,2.773,8,adhinoru
Hairy,2.398,5,ahiry
Hairychested,3.178,10,acdehirsty
Hayrick,2.944,7,achikry
Hayricks,2.996,8,achikrsy
Hayride,2.639,7,adehiry
Hayrides,2.708,8,adehirsy
Hairier,2.303,5,aehir
Hairiest,2.398,7,aehirst
Hairif,2.485,5,afhir
Hairlace,2.565,7,acehilr
Hairlet,2.303,7,aehilrt
Hairlike,2.708,7,aehiklr
Hairline,2.398,7,aehilnr
Hairlines,2.485,8,aehilnrs
Hairlock,2.833,8,achiklor
Hairlocks,2.89,9,achiklors
Hairmeal,2.565,7,aehilmr
Hairmonger,2.773,9,aeghimnor
Hairnet,2.303,7,aehinrt
Hairof,2.485,6,afhior
Hairpiece,2.773,7,acehipr
Hairpieces,2.833,8,acehiprs
Hairpin,2.485,6,ahinpr
Hairpins,2.565,7,ahinprs
Hairs,2.079,5,ahirs
Hairsbreadth,3.045,9,abdehirst
Hairsbreadths,3.091,9,abdehirst
Hairse,2.197,6,aehirs
Hairspray,2.833,7,ahiprsy
Hairsprays,2.89,7,ahiprsy
Hairspring,2.773,8,aghinprs
Hairsprings,2.833,8,aghinprs
Hairst,2.197,6,ahirst
Hairstane,2.485,8,aehinrst
Hairstyle,2.708,9,aehilrsty
Hairstyles,2.773,9,aehilrsty
Hairstyling,2.89,10,aghilnrsty
Hairstylist,2.833,8,ahilrsty
Hairstylists,2.89,8,ahilrsty
Hairstone,2.485,9,aehinorst
Hairstreak,2.833,8,aehikrst
Hairtail,2.398,6,ahilrt
Hairup,2.398,6,ahipru
Hairweave,2.89,7,aehirvw
Hairweaver,2.944,7,aehirvw
Hairweavers,2.996,8,aehirsvw
Hairweaving,3.045,9,aeghinrvw
Hairwork,2.89,7,ahikorw
Hairworks,2.944,8,ahikorsw
Hairworm,2.773,7,ahimorw
Hairworms,2.833,8,ahimorsw
Hays,2.303,4,ahsy
Haysel,2.485,6,aehlsy
Hayshock,3.135,7,achkosy
Haisla,2.197,5,ahils
Haystack,2.996,7,achksty
Haystacks,3.045,7,achksty
Haysuck,2.944,7,achksuy
Hait,1.946,4,ahit
Haithal,2.565,5,ahilt
Haythorn,2.833,7,ahnorty
Haiti,2.079,4,ahit
Haitian,2.303,5,ahint
Haitians,2.398,6,ahinst
Haytime,2.708,7,aehimty
Haitsai,2.303,5,ahist
Haiver,2.485,6,aehirv
Haywagon,2.89,7,aghnowy
Hayward,2.833,6,adhrwy
Haywards,2.89,7,adhrswy
Haywire,2.773,7,aehirwy
Haywires,2.833,8,aehirswy
Hayz,2.944,4,ahyz
Haj,2.565,3,ahj
Haje,2.639,4,aehj
Hajes,2.708,5,aehjs
Haji,2.639,4,ahij
Hajib,2.833,5,abhij
Hajilij,3.178,5,ahijl
Hajis,2.708,5,ahijs
Hak,2.303,3,ahk
Hakafoth,3.045,6,afhkot
Hakam,2.639,4,ahkm
Hakamim,2.89,5,ahikm
Hakdar,2.639,5,adhkr
Hake,2.398,4,aehk
Hakea,2.485,4,aehk
Hakenkreuz,3.401,8,aehknruz
Hakenkreuzler,3.497,9,aehklnruz
Hakes,2.485,5,aehks
Hakim,2.639,5,ahikm
Hakims,2.708,6,ahikms
Hako,2.398,4,ahko
Haku,2.398,4,ahku
Hal,1.792,3,ahl
Hala,1.946,3,ahl
Halacha,2.708,4,achl
Halachah,2.944,4,achl
Halachist,2.833,7,achilst
Halaka,2.565,4,ahkl
Halakah,2.833,4,ahkl
Halakahs,2.89,5,ahkls
Halakhist,2.944,7,ahiklst
Halakic,2.773,6,achikl
Halakist,2.708,7,ahiklst
Halakistic,2.944,8,achiklst
Halakists,2.773,7,ahiklst
Halakoth,2.89,6,ahklot
Halal,2.079,3,ahl
Halala,2.197,3,ahl
Halalah,2.565,3,ahl
Halalahs,2.639,4,ahls
Halalas,2.303,4,ahls
Halalcor,2.565,6,achlor
Halapepe,2.708,5,aehlp
Halas,2.079,4,ahls
Halation,2.398,7,ahilnot
Halations,2.485,8,ahilnost
Halavah,2.773,4,ahlv
Halavahs,2.833,5,ahlsv
Halawi,2.485,5,ahilw
Halazone,2.996,7,aehlnoz
Halberd,2.565,7,abdehlr
Halberdier,2.773,8,abdehilr
Halberdman,2.89,9,abdehlmnr
Halberds,2.639,8,abdehlrs
Halberdsman,2.944,10,abdehlmnrs
Halbert,2.485,7,abehlrt
Halberts,2.565,8,abehlrst
Halch,2.565,4,achl
Halcyon,2.708,7,achlnoy
Halcyonian,2.89,8,achilnoy
Halcyonic,2.944,8,achilnoy
Halcyonidae,2.996,10,acdehilnoy
Halcyoninae,2.944,9,acehilnoy
Halcyonine,2.89,9,acehilnoy
Halcyons,2.773,8,achlnosy
Haldanite,2.565,8,adehilnt
Haldu,2.197,5,adhlu
Hale,1.946,4,aehl
Halebi,2.398,6,abehil
Halecomorphi,3.178,10,acehilmopr
Halecret,2.565,7,acehlrt
Haled,2.197,5,adehl
Haleday,2.639,6,adehly
Halely,2.485,5,aehly
Halenia,2.303,6,aehiln
Haler,2.079,5,aehlr
Halers,2.197,6,aehlrs
Haleru,2.197,6,aehlru
Halerz,2.89,6,aehlrz
Hales,2.079,5,aehls
Halesia,2.303,6,aehils
Halesome,2.565,7,aehlmos
Halest,2.197,6,aehlst
Half,2.303,4,afhl
Halfa,2.398,4,afhl
Halfback,3.091,7,abcfhkl
Halfbacks,3.135,8,abcfhkls
Halfbeak,2.996,7,abefhkl
Halfbeaks,3.045,8,abefhkls
Halfcock,3.091,7,acfhklo
Halfcocked,3.219,9,acdefhklo
Halfen,2.485,6,aefhln
Halfendeal,2.833,7,adefhln
Halfer,2.485,6,aefhlr
Halfheaded,3.045,6,adefhl
Halfhearted,3.045,8,adefhlrt
Halfheartedly,3.258,9,adefhlrty
Halfhourly,3.091,8,afhloruy
Halfy,2.639,5,afhly
Halflang,2.708,6,afghln
Halfly,2.708,5,afhly
Halflife,2.833,6,aefhil
Halflin,2.565,6,afhiln
Halfling,2.708,7,afghiln
Halflings,2.773,8,afghilns
Halflives,2.89,8,aefhilsv
Halfman,2.708,6,afhlmn
Halfpace,2.89,7,acefhlp
Halfpaced,2.996,8,acdefhlp
Halfpence,2.944,8,acefhlnp
Halftime,2.773,8,aefhilmt
Halftimes,2.833,9,aefhilmst
Halftone,2.639,8,aefhlnot
Halftones,2.708,9,aefhlnost
Halftrack,3.045,8,acfhklrt
Halfungs,2.708,8,afghlnsu
Halfway,2.944,6,afhlwy
Halfwise,2.833,8,aefhilsw
Halfwit,2.773,7,afhiltw
Halfword,2.89,8,adfhlorw
Halfwords,2.944,9,adfhlorsw
Halyard,2.639,6,adhlry
Halyards,2.708,7,adhlrsy
Halibios,2.565,7,abhilos
Halibiotic,2.833,8,abchilot
Halibiu,2.485,6,abhilu
Halibut,2.485,7,abhiltu
Halibuter,2.639,9,abehilrtu
Halibuts,2.565,8,abhilstu
Halichondriae,3.091,10,acdehilnor
Halichondrine,3.091,10,acdehilnor
Halichondroid,3.135,9,acdhilnor
Halicore,2.565,8,acehilor
Halicoridae,2.833,9,acdehilor
Halicot,2.485,7,achilot
Halid,2.197,5,adhil
Halide,2.303,6,adehil
Halides,2.398,7,adehils
Halidom,2.565,7,adhilmo
Halidome,2.639,8,adehilmo
Halidomes,2.708,9,adehilmos
Halidoms,2.639,8,adhilmos
Halids,2.303,6,adhils
Halieutic,2.639,8,acehiltu
Halieutical,2.773,8,acehiltu
Halieutics,2.708,9,acehilstu
Halifax,2.996,6,afhilx
Haligonian,2.639,7,aghilno
Halimeda,2.639,7,adehilm
Halimot,2.485,7,ahilmot
Halimous,2.565,8,ahilmosu
Haling,2.303,6,aghiln
Halinous,2.398,8,ahilnosu
Haliographer,3.045,9,aeghilopr
Haliography,3.135,9,aghilopry
Haliotidae,2.639,8,adehilot
Haliotis,2.398,7,ahilost
Haliotoid,2.565,7,adhilot
Haliplankton,3.045,9,ahiklnopt
Haliplid,2.639,6,adhilp
Haliplidae,2.773,7,adehilp
Haliserites,2.639,8,aehilrst
Halysites,2.708,8,aehilsty
Halisteresis,2.708,8,aehilrst
Halisteretic,2.833,9,acehilrst
Halite,2.197,6,aehilt
Halites,2.303,7,aehilst
Halitherium,2.944,9,aehilmrtu
Halitoses,2.485,8,aehilost
Halitosis,2.485,7,ahilost
