Word,Normalized Score,Unique Letter Count,Unique Letters
Tactic,2.303,4,acit
Tactical,2.485,5,acilt
Tactician,2.565,5,acint
Tacticians,2.639,6,acinst
Tactics,2.398,5,acist
Tactile,2.197,6,aceilt
Tactilely,2.639,7,aceilty
Tactilist,2.398,6,acilst
Tactility,2.639,6,acilty
Tactilities,2.565,7,aceilst
Tactilogical,2.833,7,acgilot
Tactinvariant,2.89,7,acinrtv
Taction,2.197,6,acinot
Tactions,2.303,7,acinost
Tactite,2.197,5,aceit
Tactive,2.485,6,aceitv
Tactoid,2.303,6,acdiot
Tactometer,2.639,7,acemort
Tactor,2.079,5,acort
Tactosol,2.303,6,aclost
Tacts,1.946,4,acst
Tactual,2.197,5,acltu
Tactualist,2.485,7,acilstu
Tactuality,2.708,7,aciltuy
Tactus,2.079,5,acstu
Tacuacine,2.565,7,aceintu
Tad,1.386,3,adt
Tadbhava,2.833,6,abdhtv
Tade,1.609,4,adet
Tadjik,2.89,6,adijkt
Tadousac,2.398,7,acdostu
Tadpole,2.303,7,adelopt
Tadpoledom,2.773,8,adelmopt
Tadpolelike,2.89,9,adeiklopt
Tadpoles,2.398,8,adelopst
Tadpolism,2.639,9,adilmopst
Tads,1.609,4,adst
Tae,1.099,3,aet
Tael,1.386,4,aelt
Taels,1.609,5,aelst
Taen,1.386,4,aent
Taenia,1.792,5,aeint
Taeniacidal,2.639,8,acdeilnt
Taeniacide,2.565,7,acdeint
Taeniada,2.197,6,adeint
Taeniae,1.946,5,aeint
Taeniafuge,2.639,8,aefgintu
Taenial,1.946,6,aeilnt
Taenian,1.946,5,aeint
Taenias,1.946,6,aeinst
Taeniasis,2.197,6,aeinst
Taeniata,2.079,5,aeint
Taeniate,2.079,5,aeint
Taenicide,2.485,7,acdeint
Taenidia,2.197,6,adeint
Taenidial,2.303,7,adeilnt
Taenidium,2.485,8,adeimntu
Taeniform,2.639,9,aefimnort
Taenifuge,2.565,8,aefgintu
Taeninidia,2.398,6,adeint
Taeniobranchia,3.045,10,abcehinort
Taeniobranchiate,3.135,10,abcehinort
Taeniodonta,2.485,7,adeinot
Taeniodontia,2.565,7,adeinot
Taeniodontidae,2.773,7,adeinot
Taenioid,2.197,7,adeinot
Taeniola,2.079,7,aeilnot
Taeniosome,2.485,8,aeimnost
Taeniosomi,2.485,8,aeimnost
Taeniosomous,2.639,9,aeimnostu
Taenite,1.946,5,aeint
Taetsia,1.946,5,aeist
Tafia,2.079,4,afit
Tafias,2.197,5,afist
Tafinagh,2.708,7,afghint
Taft,1.946,3,aft
Tafwiz,3.045,6,afitwz
Tag,1.386,3,agt
Tagabilis,2.485,7,abgilst
Tagakaolo,2.639,6,agklot
Tagal,1.792,4,aglt
Tagala,1.946,4,aglt
Tagalize,2.89,7,aegiltz
Tagalo,1.946,5,aglot
Tagalog,2.197,5,aglot
Tagalogs,2.303,6,aglost
Tagalong,2.303,6,aglnot
Tagalongs,2.398,7,aglnost
Tagasaste,2.303,5,aegst
Tagatose,2.197,6,aegost
Tagaur,1.946,5,agrtu
Tagbanua,2.398,6,abgntu
Tagboard,2.485,7,abdgort
Tagboards,2.565,8,abdgorst
Tagel,1.792,5,aeglt
Tagetes,2.079,5,aegst
Tagetol,2.079,6,aeglot
Tagetone,2.197,6,aegnot
Taghairm,2.639,7,aghimrt
Taghlik,2.708,7,aghiklt
Tagilite,2.197,6,aegilt
Tagish,2.303,6,aghist
Taglet,1.946,5,aeglt
Taglia,1.946,5,agilt
Tagliacotian,2.708,8,acgilnot
Tagliarini,2.398,7,agilnrt
Taglike,2.485,7,aegiklt
Taglioni,2.197,7,agilnot
Taglock,2.639,7,acgklot
Tagmeme,2.485,5,aegmt
Tagmemes,2.565,6,aegmst
Tagmemic,2.708,7,acegimt
Tagmemics,2.773,8,acegimst
Tagnicati,2.485,6,acgint
Tagrag,2.079,4,agrt
Tagrags,2.197,5,agrst
Tags,1.609,4,agst
Tagsore,2.079,7,aegorst
Tagster,2.079,6,aegrst
Tagtail,2.079,5,agilt
Tagua,1.792,4,agtu
Taguan,1.946,5,agntu
Tagula,1.946,5,agltu
Tagus,1.792,5,agstu
Tagwerk,2.708,7,aegkrtw
Taha,1.946,3,aht
Tahali,2.197,5,ahilt
Tahami,2.398,5,ahimt
Tahanun,2.303,5,ahntu
Tahar,2.079,4,ahrt
Taharah,2.565,4,ahrt
Tahil,2.079,5,ahilt
Tahin,2.079,5,ahint
Tahina,2.197,5,ahint
Tahiti,2.197,4,ahit
Tahitian,2.398,5,ahint
Tahitians,2.485,6,ahinst
Tahkhana,2.89,5,ahknt
Tahltan,2.303,5,ahlnt
Tahona,2.197,5,ahnot
Tahr,1.946,4,ahrt
Tahrs,2.079,5,ahrst
Tahsil,2.197,6,ahilst
Tahsildar,2.565,8,adhilrst
Tahsils,2.303,6,ahilst
Tahsin,2.197,6,ahinst
Tahua,2.079,4,ahtu
Tai,1.099,3,ait
Tay,1.792,3,aty
Taiaha,2.197,4,ahit
Taich,2.303,5,achit
Tayer,2.079,5,aerty
Taig,1.609,4,agit
Taiga,1.792,4,agit
Taigas,1.946,5,agist
Taygeta,2.398,5,aegty
Taiglach,2.639,7,acghilt
Taigle,1.946,6,aegilt
Taiglesome,2.565,9,aegilmost
Taihoa,2.197,5,ahiot
Taiyal,2.197,5,ailty
Tayir,2.079,5,airty
Taikhana,2.708,6,ahiknt
Taikih,2.565,5,ahikt
Taikun,2.303,6,aikntu
Tail,1.386,4,ailt
Tailage,2.079,6,aegilt
Tailback,2.773,7,abciklt
Tailbacks,2.833,8,abciklst
Tailband,2.398,7,abdilnt
Tailboard,2.485,8,abdilort
Tailbone,2.303,8,abeilnot
Tailbones,2.398,9,abeilnost
Tailcoat,2.303,6,acilot
Tailcoated,2.565,8,acdeilot
Tailcoats,2.398,7,acilost
Tailed,1.946,6,adeilt
Tailender,2.303,8,adeilnrt
Tailer,1.792,6,aeilrt
Tailers,1.946,7,aeilrst
Tailet,1.792,5,aeilt
Tailfan,2.303,6,afilnt
Tailfirst,2.485,7,afilrst
Tailflower,2.773,9,aefilortw
Tailforemost,2.833,10,aefilmorst
Tailgate,2.197,6,aegilt
Tailgated,2.398,7,adegilt
Tailgater,2.303,7,aegilrt
Tailgates,2.303,7,aegilst
Tailgating,2.485,6,agilnt
Tailge,1.946,6,aegilt
Tailhead,2.485,7,adehilt
Taily,2.079,5,ailty
Tailye,2.197,6,aeilty
Tailing,2.079,6,agilnt
Tailings,2.197,7,agilnst
Tailor,1.792,6,ailort
Taylor,2.197,6,alorty
Tailorage,2.303,8,aegilort
Tailorbird,2.565,8,abdilort
Tailorcraft,2.773,8,acfilort
Tailordom,2.485,8,adilmort
Tailored,2.197,8,adeilort
Tailory,2.303,7,ailorty
Tailoring,2.303,8,agilnort
Tailorism,2.398,8,ailmorst
Taylorism,2.639,9,ailmorsty
Taylorite,2.485,8,aeilorty
Tailorization,3.091,8,ailnortz
Tailorize,2.89,8,aeilortz
Taylorize,3.045,9,aeilortyz
Tailorly,2.398,7,ailorty
Tailorlike,2.639,8,aeiklort
Tailorman,2.398,8,ailmnort
Tailors,1.946,7,ailorst
Tailorship,2.708,9,ahiloprst
Tailorwise,2.565,9,aeilorstw
Tailpiece,2.565,7,aceilpt
Tailpin,2.197,6,ailnpt
Tailpipe,2.485,6,aeilpt
Tailpipes,2.565,7,aeilpst
Tailplane,2.398,7,aeilnpt
Tailrace,2.303,7,aceilrt
Tailraces,2.398,8,aceilrst
Tails,1.609,5,ailst
Tailshaft,2.708,7,afhilst
Tailskid,2.565,7,adiklst
Tailskids,2.639,7,adiklst
Tailsman,2.303,7,ailmnst
Tailspin,2.303,7,ailnpst
Tailspins,2.398,7,ailnpst
Tailstock,2.708,8,aciklost
Tailte,1.792,5,aeilt
Tailward,2.485,7,adilrtw
Tailwards,2.565,8,adilrstw
Tailwater,2.485,7,aeilrtw
Tailwind,2.485,7,adilntw
Tailwinds,2.565,8,adilnstw
Tailwise,2.398,7,aeilstw
Tailzie,2.773,6,aeiltz
Tailzied,2.89,7,adeiltz
Taimen,2.079,6,aeimnt
Taimyrite,2.639,7,aeimrty
Tain,1.386,4,aint
Tainan,1.792,4,aint
Taino,1.609,5,ainot
Tainos,1.792,6,ainost
Tains,1.609,5,ainst
Taint,1.609,4,aint
Taintable,2.398,7,abeilnt
Tainte,1.792,5,aeint
Tainted,2.079,6,adeint
Tainting,2.197,5,agint
Taintment,2.398,6,aeimnt
Taintor,1.946,6,ainort
Taints,1.792,5,ainst
Tainture,2.079,7,aeinrtu
Taintworm,2.639,8,aimnortw
Tainui,1.792,5,aintu
Taipan,2.079,5,ainpt
Taipans,2.197,6,ainpst
Taipei,2.079,5,aeipt
Taipi,1.946,4,aipt
Taiping,2.303,6,aginpt
Taipo,1.946,5,aiopt
Tayra,2.079,4,arty
Tairge,1.946,6,aegirt
Tairger,2.079,6,aegirt
Tairn,1.609,5,ainrt
Tayrona,2.303,6,anorty
Taisch,2.398,6,achist
Taise,1.609,5,aeist
Taish,2.079,5,ahist
Taisho,2.197,6,ahiost
Taistrel,2.079,7,aeilrst
Taistril,2.079,6,ailrst
Tait,1.386,3,ait
Taiver,2.197,6,aeirtv
Taivers,2.303,7,aeirstv
Taivert,2.303,6,aeirtv
Taiwan,2.197,5,aintw
Taiwanese,2.485,7,aeinstw
Taiwanhemp,2.996,9,aehimnptw
Taj,2.303,3,ajt
Tajes,2.485,5,aejst
Tajik,2.773,5,aijkt
Tajiki,2.833,5,aijkt
Taka,2.079,3,akt
Takable,2.565,6,abeklt
Takahe,2.565,5,aehkt
Takahes,2.639,6,aehkst
Takayuki,2.944,6,aiktuy
Takamaka,2.89,4,akmt
Takao,2.197,4,akot
Takar,2.197,4,akrt
Take,2.079,4,aekt
Takeable,2.639,6,abeklt
Takeaway,2.89,6,aektwy
Taked,2.303,5,adekt
Takedown,2.773,8,adeknotw
Takedownable,3.091,10,abdeklnotw
Takedowns,2.833,9,adeknostw
Takeful,2.639,7,aefkltu
Takeing,2.485,7,aegiknt
Takelma,2.565,6,aeklmt
Taken,2.197,5,aeknt
Takeout,2.398,6,aekotu
Takeouts,2.485,7,aekostu
Takeover,2.708,7,aekortv
Takeovers,2.773,8,aekorstv
Taker,2.197,5,aekrt
Takers,2.303,6,aekrst
Takes,2.197,5,aekst
Taketh,2.565,5,aehkt
Takeuchi,2.833,8,acehiktu
Takhtadjy,3.296,7,adhjkty
Taky,2.398,4,akty
Takilman,2.639,7,aiklmnt
Takin,2.197,5,aiknt
Taking,2.398,6,agiknt
Takingly,2.773,8,agiklnty
Takings,2.485,7,agiknst
Takins,2.303,6,aiknst
Takyr,2.485,5,akrty
Takitumu,2.639,6,aikmtu
Takosis,2.398,6,aikost
Takrouri,2.485,7,aikortu
Takt,2.079,3,akt
Taku,2.079,4,aktu
Tal,1.099,3,alt
Tala,1.386,3,alt
Talabon,2.197,6,ablnot
Talahib,2.485,6,abhilt
Talaing,2.079,6,agilnt
Talayot,2.303,5,aloty
Talayoti,2.398,6,ailoty
Talaje,2.565,5,aejlt
Talak,2.197,4,aklt
Talalgia,2.197,5,agilt
Talamanca,2.565,6,aclmnt
Talamancan,2.639,6,aclmnt
Talanton,2.079,5,alnot
Talao,1.609,4,alot
Talapoin,2.303,7,ailnopt
Talapoins,2.398,8,ailnopst
Talar,1.609,4,alrt
Talari,1.792,5,ailrt
Talaria,1.946,5,ailrt
Talaric,2.197,6,acilrt
Talars,1.792,5,alrst
Talas,1.609,4,alst
Talbot,2.079,5,ablot
Talbotype,2.773,8,abelopty
Talbotypist,2.89,9,abilopsty
Talc,1.792,4,aclt
Talced,2.197,6,acdelt
Talcer,2.079,6,acelrt
Talcher,2.485,7,acehlrt
Talcing,2.303,7,acgilnt
Talck,2.398,5,acklt
Talcked,2.639,7,acdeklt
Talcky,2.708,6,acklty
Talcking,2.708,8,acgiklnt
Talclike,2.639,7,aceiklt
Talcochlorite,2.996,9,acehilort
Talcoid,2.303,7,acdilot
Talcomicaceous,3.091,10,aceilmostu
Talcose,2.197,7,acelost
Talcous,2.197,7,aclostu
Talcs,1.946,5,aclst
Talcum,2.303,6,aclmtu
Talcums,2.398,7,aclmstu
Tald,1.609,4,adlt
Tale,1.386,4,aelt
Talebearer,2.485,6,abelrt
Talebearers,2.565,7,abelrst
Talebearing,2.639,9,abegilnrt
Taled,1.792,5,adelt
Taleful,2.303,6,aefltu
Taleysim,2.565,8,aeilmsty
Talemaster,2.485,7,aelmrst
Talemonger,2.565,9,aeglmnort
Talemongering,2.833,10,aegilmnort
Talent,1.792,5,aelnt
Talented,2.197,6,adelnt
Talenter,2.079,6,aelnrt
Talenting,2.303,7,aegilnt
Talents,1.946,6,aelnst
Talepyet,2.565,6,aelpty
Taler,1.609,5,aelrt
Talers,1.792,6,aelrst
Tales,1.609,5,aelst
Talesman,2.303,7,aelmnst
Talesmen,2.303,7,aelmnst
Talewise,2.398,7,aeilstw
Tali,1.386,4,ailt
Taliacotian,2.565,7,acilnot
Taliage,2.079,6,aegilt
Taliation,2.197,6,ailnot
Taliera,1.946,6,aeilrt
Taligrade,2.398,8,adegilrt
Talinum,2.197,7,ailmntu
Talio,1.609,5,ailot
Talion,1.792,6,ailnot
Talionic,2.303,7,acilnot
Talionis,2.079,7,ailnost
Talions,1.946,7,ailnost
Talipat,2.197,5,ailpt
Taliped,2.303,7,adeilpt
Talipedic,2.639,8,acdeilpt
Talipeds,2.398,8,adeilpst
Talipes,2.197,7,aeilpst
Talipomanus,2.708,10,ailmnopstu
Talipot,2.197,6,ailopt
Talipots,2.303,7,ailopst
Talis,1.609,5,ailst
Talisay,2.303,6,ailsty
Talishi,2.303,6,ahilst
Talyshin,2.639,8,ahilnsty
Talisman,2.303,7,ailmnst
Talismanic,2.639,8,acilmnst
Talismanical,2.773,8,acilmnst
Talismanist,2.565,7,ailmnst
Talismans,2.398,7,ailmnst
Talite,1.792,5,aeilt
Talitha,2.303,5,ahilt
Talitol,1.946,5,ailot
Talk,2.079,4,aklt
Talkability,2.996,7,abiklty
Talkable,2.639,6,abeklt
Talkathon,2.773,7,ahklnot
Talkative,2.773,7,aeikltv
Talkatively,3.045,8,aeikltvy
Talked,2.398,6,adeklt
Talker,2.303,6,aeklrt
Talkers,2.398,7,aeklrst
Talkfest,2.708,7,aefklst
Talkful,2.639,6,afkltu
Talky,2.485,5,aklty
Talkie,2.303,6,aeiklt
Talkier,2.398,7,aeiklrt
Talkies,2.398,7,aeiklst
Talkiest,2.485,7,aeiklst
Talking,2.485,7,agiklnt
Talkings,2.565,8,agiklnst
Talks,2.197,5,aklst
Talkworthy,3.135,9,ahklortwy
Talma,1.946,4,almt
Talmas,2.079,5,almst
Talmouse,2.303,8,aelmostu
Talmud,2.197,6,adlmtu
Talmudic,2.565,8,acdilmtu
Talmudical,2.708,8,acdilmtu
Talmudism,2.639,8,adilmstu
Talmudist,2.485,8,adilmstu
Talmudistic,2.773,9,acdilmstu
Talmudistical,2.89,9,acdilmstu
Talmudists,2.565,8,adilmstu
Talmudization,3.219,10,adilmnotuz
Talmudize,3.045,9,adeilmtuz
Talocalcaneal,2.833,7,acelnot
Talocalcanean,2.833,7,acelnot
Talocrural,2.485,7,aclortu
Talofibular,2.773,9,abfilortu
Talon,1.609,5,alnot
Talonavicular,2.89,10,acilnortuv
Taloned,2.079,7,adelnot
Talonic,2.197,7,acilnot
Talonid,2.079,7,adilnot
Talons,1.792,6,alnost
Taloscaphoid,2.996,10,acdhilopst
Talose,1.792,6,aelost
Talotibial,2.485,6,abilot
Talpa,1.946,4,alpt
Talpacoti,2.565,7,acilopt
Talpatate,2.398,5,aelpt
Talpetate,2.398,5,aelpt
Talpicide,2.639,8,acdeilpt
Talpid,2.197,6,adilpt
Talpidae,2.398,7,adeilpt
Talpify,2.708,7,afilpty
Talpiform,2.773,9,afilmoprt
Talpine,2.197,7,aeilnpt
Talpoid,2.303,7,adilopt
Talshide,2.485,8,adehilst
Taltarum,2.303,6,almrtu
Talter,1.792,5,aelrt
Talthib,2.485,6,abhilt
Taltushtuntude,2.89,9,adehlnstu
Taluche,2.485,7,acehltu
Taluhet,2.303,6,aehltu
Taluk,2.197,5,akltu
Taluka,2.303,5,akltu
Talukas,2.398,6,aklstu
Talukdar,2.565,7,adklrtu
Talukdari,2.639,8,adiklrtu
Taluks,2.303,6,aklstu
Talus,1.609,5,alstu
Taluses,1.946,6,aelstu
Taluto,1.792,5,alotu
Talwar,2.197,5,alrtw
Talweg,2.303,6,aegltw
Tam,1.609,3,amt
Tama,1.792,3,amt
Tamability,2.833,7,abilmty
Tamable,2.398,6,abelmt
Tamably,2.639,6,ablmty
