Word,Normalized Score,Unique Letter Count,Unique Letters
Cacaxte,2.89,5,acetx
Cace,2.079,3,ace
Cacei,2.197,4,acei
Cacemphaton,3.091,9,acehmnopt
Cacesthesia,2.89,7,acehist
Cacesthesis,2.89,7,acehist
Cachaca,2.773,3,ach
Cachaemia,2.89,6,acehim
Cachaemic,2.996,6,acehim
Cachalot,2.708,6,achlot
Cachalote,2.773,7,acehlot
Cachalots,2.773,7,achlost
Cachaza,3.135,4,achz
Cache,2.485,4,aceh
Cachectic,2.996,6,acehit
Cachectical,3.091,7,acehilt
Cached,2.639,5,acdeh
Cachemia,2.833,6,acehim
Cachemic,2.944,6,acehim
Cachepot,2.833,7,acehopt
Cachepots,2.89,8,acehopst
Caches,2.565,5,acehs
Cachet,2.565,5,aceht
Cacheted,2.773,6,acdeht
Cachetic,2.833,6,acehit
Cacheting,2.833,8,aceghint
Cachets,2.639,6,acehst
Cachexy,3.178,6,acehxy
Cachexia,3.091,6,acehix
Cachexias,3.135,7,acehisx
Cachexic,3.178,6,acehix
Cachexies,3.135,7,acehisx
Cachibou,2.833,7,abchiou
Cachila,2.639,5,achil
Cachina,2.639,5,achin
Cachinate,2.773,7,acehint
Caching,2.708,6,acghin
Cachoeira,2.773,7,acehior
Cacholong,2.833,7,acghlno
Cachot,2.565,5,achot
Cachou,2.565,5,achou
Cachous,2.639,6,achosu
Cachrys,2.833,6,achrsy
Cachua,2.565,4,achu
Cachucha,2.996,4,achu
Cachuchas,3.045,5,achsu
Cachucho,2.996,5,achou
Cachunde,2.773,7,acdehnu
Caci,2.079,3,aci
Cacicus,2.565,5,acisu
Cacidrosis,2.708,7,acdiors
Cacimbo,2.708,6,abcimo
Cacimbos,2.773,7,abcimos
Cacique,2.996,6,aceiqu
Caciques,3.045,7,aceiqsu
Caciqueship,3.367,9,acehipqsu
Caciquism,3.178,7,acimqsu
Cack,2.485,3,ack
Cacked,2.708,5,acdek
Cackerel,2.773,6,aceklr
Cacking,2.773,6,acgikn
Cackle,2.639,5,acekl
Cackled,2.773,6,acdekl
Cackler,2.708,6,aceklr
Cacklers,2.773,7,aceklrs
Cackles,2.708,6,acekls
Cackling,2.833,7,acgikln
Cacks,2.565,4,acks
Cacochylia,3.091,7,achiloy
Cacochymy,3.258,6,achmoy
Cacochymia,3.178,7,achimoy
Cacochymic,3.258,7,achimoy
Cacochymical,3.332,8,achilmoy
Cacocholia,2.944,6,achilo
Cacochroia,2.944,6,achior
Cacocnemia,2.89,7,aceimno
Cacodaemon,2.833,7,acdemno
Cacodaemoniac,3.091,8,acdeimno
Cacodaemonial,2.996,9,acdeilmno
Cacodaemonic,3.045,8,acdeimno
Cacodemon,2.773,7,acdemno
Cacodemonia,2.89,8,acdeimno
Cacodemoniac,3.045,8,acdeimno
Cacodemonial,2.944,9,acdeilmno
Cacodemonic,2.996,8,acdeimno
Cacodemonize,3.332,9,acdeimnoz
Cacodemonomania,3.178,8,acdeimno
Cacodyl,2.708,6,acdloy
Cacodylate,2.89,8,acdeloty
Cacodylic,2.944,7,acdiloy
Cacodyls,2.773,7,acdlosy
Cacodontia,2.708,7,acdinot
Cacodorous,2.708,7,acdorsu
Cacodoxy,3.135,6,acdoxy
Cacodoxian,3.091,7,acdinox
Cacodoxical,3.219,7,acdilox
Cacoeconomy,3.091,7,acemnoy
Cacoenthes,2.833,8,acehnost
Cacoepy,2.773,6,aceopy
Cacoepist,2.708,8,aceiopst
Cacoepistic,2.944,8,aceiopst
Cacoethes,2.773,7,acehost
Cacoethic,2.89,7,acehiot
Cacogalactia,2.944,7,acgilot
Cacogastric,2.89,8,acgiorst
Cacogenesis,2.773,8,aceginos
Cacogenic,2.773,7,acegino
Cacogenics,2.833,8,aceginos
Cacogeusia,2.708,8,acegiosu
Cacographer,3.045,8,aceghopr
Cacography,3.135,8,acghopry
Cacographic,3.135,8,acghiopr
Cacographical,3.219,9,acghilopr
Cacolet,2.398,6,acelot
Cacolike,2.773,7,aceiklo
Cacology,2.773,6,acgloy
Cacological,2.89,6,acgilo
Cacomagician,3.045,7,acgimno
Cacomelia,2.708,7,aceilmo
Cacomistle,2.773,9,aceilmost
Cacomixl,3.045,7,acilmox
Cacomixle,3.091,8,aceilmox
Cacomixls,3.091,8,acilmosx
Cacomorphia,3.091,8,achimopr
Cacomorphosis,3.178,9,achimoprs
Caconychia,3.091,7,achinoy
Caconym,2.773,6,acmnoy
Caconymic,2.996,7,acimnoy
Cacopathy,3.045,7,achopty
Cacopharyngia,3.258,10,acghinopry
Cacophony,3.045,7,achnopy
Cacophonia,2.944,7,achinop
Cacophonic,3.045,7,achinop
Cacophonical,3.135,8,achilnop
Cacophonies,2.996,9,acehinops
Cacophonist,2.996,9,achinopst
Cacophonists,3.045,9,achinopst
Cacophonize,3.367,9,acehinopz
Cacophonous,2.996,8,achnopsu
Cacophonously,3.219,10,achlnopsuy
Cacophthalmia,3.296,9,achilmopt
Cacoplasia,2.773,7,acilops
Cacoplastic,2.944,8,acilopst
Cacoproctia,2.944,7,acioprt
Cacorhythmic,3.367,9,achimorty
Cacosmia,2.639,6,acimos
Cacospermia,2.944,9,aceimoprs
Cacosplanchnia,3.219,9,achilnops
Cacostomia,2.773,7,acimost
Cacothansia,2.89,8,achinost
Cacothelin,2.833,9,acehilnot
Cacotheline,2.89,9,acehilnot
Cacothes,2.708,7,acehost
Cacothesis,2.833,8,acehiost
Cacothymia,3.091,8,achimoty
Cacotype,2.833,7,aceopty
Cacotopia,2.708,6,aciopt
Cacotrichia,2.996,7,achiort
Cacotrophy,3.091,8,achoprty
Cacotrophia,2.996,8,achioprt
Cacotrophic,3.091,8,achioprt
Cacoxene,2.944,6,acenox
Cacoxenite,3.045,8,aceinotx
Cacozeal,3.045,6,aceloz
Cacozealous,3.178,8,acelosuz
Cacozyme,3.258,7,acemoyz
Cacqueteuse,3.178,7,aceqstu
Cacqueteuses,3.219,7,aceqstu
Cactaceae,2.708,4,acet
Cactaceous,2.773,7,aceostu
Cactal,2.303,4,aclt
Cactales,2.485,6,acelst
Cacti,2.197,4,acit
Cactiform,2.89,8,acfimort
Cactoid,2.485,6,acdiot
Cactus,2.303,5,acstu
Cactuses,2.485,6,acestu
Cactuslike,2.89,9,aceiklstu
Cacumen,2.565,6,acemnu
Cacuminal,2.708,7,acilmnu
Cacuminate,2.773,8,aceimntu
Cacumination,2.89,8,acimnotu
Cacuminous,2.773,8,acimnosu
Cacur,2.197,4,acru
Cad,1.792,3,acd
Cadalene,2.398,6,acdeln
Cadamba,2.639,5,abcdm
Cadaster,2.398,7,acderst
Cadasters,2.485,7,acderst
Cadastral,2.485,7,acdlrst
Cadastration,2.708,9,acdinorst
Cadastre,2.398,7,acderst
Cadastres,2.485,7,acderst
Cadaver,2.565,6,acderv
Cadaveric,2.833,7,acdeirv
Cadaverin,2.708,8,acdeinrv
Cadaverine,2.773,8,acdeinrv
Cadaverize,3.219,8,acdeirvz
Cadaverous,2.773,9,acdeorsuv
Cadaverously,3.045,11,acdelorsuvy
Cadavers,2.639,7,acdersv
Cadbait,2.485,6,abcdit
Cadbit,2.398,6,abcdit
Cadbote,2.485,7,abcdeot
Cade,1.946,4,acde
Cadeau,2.197,5,acdeu
Cadence,2.485,5,acden
Cadenced,2.639,5,acden
Cadences,2.565,6,acdens
Cadency,2.708,6,acdeny
Cadencies,2.639,7,acdeins
Cadencing,2.708,7,acdegin
Cadent,2.197,6,acdent
Cadential,2.485,8,acdeilnt
Cadenza,2.944,6,acdenz
Cadenzas,2.996,7,acdensz
Cader,2.079,5,acder
Caderas,2.303,6,acders
Cadere,2.197,5,acder
Cades,2.079,5,acdes
Cadet,2.079,5,acdet
Cadetcy,2.708,6,acdety
Cadets,2.197,6,acdest
Cadetship,2.833,9,acdehipst
Cadew,2.398,5,acdew
Cadge,2.197,5,acdeg
Cadged,2.398,5,acdeg
Cadger,2.303,6,acdegr
Cadgers,2.398,7,acdegrs
Cadges,2.303,6,acdegs
Cadgy,2.485,5,acdgy
Cadgily,2.639,7,acdgily
Cadging,2.485,6,acdgin
Cadi,1.946,4,acdi
Cady,2.303,4,acdy
Cadie,2.079,5,acdei
Cadying,2.639,7,acdginy
Cadilesker,2.833,9,acdeiklrs
Cadinene,2.398,6,acdein
Cadis,2.079,5,acdis
Cadish,2.485,6,acdhis
Cadism,2.398,6,acdims
Cadiueio,2.398,7,acdeiou
Cadjan,2.773,5,acdjn
Cadlock,2.773,6,acdklo
Cadmean,2.485,6,acdemn
Cadmia,2.398,5,acdim
Cadmic,2.565,5,acdim
Cadmide,2.565,6,acdeim
Cadmiferous,2.944,11,acdefimorsu
Cadmium,2.639,6,acdimu
Cadmiumize,3.258,8,acdeimuz
Cadmiums,2.708,7,acdimsu
Cadmopone,2.773,8,acdemnop
Cadmus,2.398,6,acdmsu
Cados,2.079,5,acdos
Cadouk,2.565,6,acdkou
Cadrans,2.303,6,acdnrs
Cadre,2.079,5,acder
Cadres,2.197,6,acders
Cads,1.946,4,acds
Cadua,2.079,4,acdu
Caduac,2.398,4,acdu
Caduca,2.398,4,acdu
Caducary,2.773,6,acdruy
Caducean,2.565,6,acdenu
Caducecaducean,3.178,6,acdenu
Caducecei,2.773,6,acdeiu
Caducei,2.485,6,acdeiu
Caduceus,2.565,6,acdesu
Caduciary,2.833,7,acdiruy
Caduciaries,2.773,8,acdeirsu
Caducibranch,3.178,9,abcdhinru
Caducibranchiata,3.332,10,abcdhinrtu
Caducibranchiate,3.332,11,abcdehinrtu
Caducicorn,2.833,8,acdinoru
Caducity,2.773,7,acdituy
Caducities,2.708,8,acdeistu
Caducous,2.565,6,acdosu
Caduke,2.565,6,acdeku
Cadus,2.079,5,acdsu
Cadwal,2.485,5,acdlw
Caeca,2.197,3,ace
Caecal,2.303,4,acel
Caecectomy,3.045,7,acemoty
Caecias,2.398,5,aceis
Caeciform,2.89,8,acefimor
Caecilia,2.485,5,aceil
Caeciliae,2.565,5,aceil
Caecilian,2.565,6,aceiln
Caecity,2.639,6,aceity
Caecitis,2.485,6,aceist
Caecocolic,2.89,6,aceilo
Caecostomy,2.944,8,acemosty
Caecotomy,2.89,7,acemoty
Caecum,2.485,5,acemu
Caedmonian,2.708,8,acdeimno
Caedmonic,2.773,8,acdeimno
Caelian,2.197,6,aceiln
Caelometer,2.639,8,acelmort
Caelum,2.303,6,acelmu
Caelus,2.079,6,acelsu
Caenogaea,2.485,6,acegno
Caenogaean,2.565,6,acegno
Caenogenesis,2.708,8,aceginos
Caenogenetic,2.833,8,aceginot
Caenolestes,2.565,8,acelnost
Caenostyly,2.89,9,acelnosty
Caenostylic,2.89,10,aceilnosty
Caenozoic,3.091,7,aceinoz
Caeoma,2.303,5,acemo
Caeomas,2.398,6,acemos
Caeremoniarius,2.89,10,aceimnorsu
Caesalpinia,2.708,8,aceilnps
Caesalpiniaceae,3.045,8,aceilnps
Caesalpiniaceous,3.091,10,aceilnopsu
Caesar,2.079,5,acers
Caesardom,2.639,8,acdemors
Caesarean,2.398,6,acenrs
Caesareanize,3.135,8,aceinrsz
Caesareans,2.485,6,acenrs
Caesarian,2.398,7,aceinrs
Caesarism,2.565,7,aceimrs
Caesarist,2.398,7,aceirst
Caesarists,2.485,7,aceirst
Caesarize,2.996,7,aceirsz
Caesaropapacy,3.178,8,aceoprsy
Caesaropapism,3.045,9,aceimoprs
Caesaropapist,2.944,9,aceioprst
Caesaropopism,3.045,9,aceimoprs
Caesarotomy,2.89,9,acemorsty
Caesarship,2.833,8,acehiprs
Caesious,2.303,7,aceiosu
Caesium,2.398,7,aceimsu
Caesiums,2.485,7,aceimsu
Caespitose,2.639,8,aceiopst
Caespitosely,2.944,10,aceilopsty
Caestus,2.197,6,acestu
Caestuses,2.398,6,acestu
Caesura,2.197,6,acersu
Caesurae,2.303,6,acersu
Caesural,2.303,7,acelrsu
Caesuras,2.303,6,acersu
Caesuric,2.485,7,aceirsu
Caf,2.079,3,acf
Cafard,2.485,5,acdfr
Cafardise,2.708,8,acdefirs
Cafe,2.197,4,acef
Cafeneh,2.708,6,acefhn
Cafenet,2.485,6,acefnt
Cafes,2.303,5,acefs
Cafetal,2.485,6,aceflt
Cafeteria,2.639,7,acefirt
Cafeterias,2.708,8,acefirst
Cafetiere,2.639,7,acefirt
Cafetorium,2.833,10,acefimortu
Cafh,2.485,4,acfh
Cafila,2.398,5,acfil
Cafiz,2.944,5,acfiz
Cafoy,2.565,5,acfoy
Caftan,2.398,5,acfnt
Caftaned,2.639,7,acdefnt
Caftans,2.485,6,acfnst
Cafuso,2.398,6,acfosu
Cag,1.792,3,acg
Cagayan,2.565,5,acgny
Cagayans,2.639,6,acgnsy
Cage,1.946,4,aceg
Caged,2.197,5,acdeg
Cageful,2.565,7,acefglu
Cagefuls,2.639,8,acefglsu
Cagey,2.398,5,acegy
Cagelike,2.708,7,acegikl
Cageling,2.485,7,acegiln
Cagelings,2.565,8,acegilns
Cageman,2.485,6,acegmn
Cageot,2.197,6,acegot
Cager,2.079,5,acegr
Cagers,2.197,6,acegrs
Cages,2.079,5,acegs
Cagester,2.398,7,acegrst
Cagework,2.89,8,acegkorw
Cagy,2.303,4,acgy
Cagier,2.197,6,acegir
Cagiest,2.303,7,acegist
Cagily,2.485,6,acgily
Caging,2.303,5,acgin
Cagit,2.079,5,acgit
Cagmag,2.485,4,acgm
Cagn,1.946,4,acgn
Cagot,2.079,5,acgot
Cagoule,2.303,7,aceglou
Cagui,2.079,5,acgiu
Cahenslyism,3.045,10,acehilmnsy
Cahier,2.398,6,acehir
Cahiers,2.485,7,acehirs
Cahincic,2.833,5,achin
Cahita,2.398,5,achit
Cahiz,2.944,5,achiz
Cahnite,2.485,7,acehint
Cahokia,2.773,6,achiko
Cahot,2.303,5,achot
Cahow,2.565,5,achow
Cahows,2.639,6,achosw
Cahuapana,2.773,6,achnpu
Cahuy,2.565,5,achuy
Cahuita,2.485,6,achitu
Cai,1.609,3,aci
Cay,2.079,3,acy
Cayapa,2.565,4,acpy
Cayapo,2.565,5,acopy
Caiarara,2.303,4,acir
Caic,2.079,3,aci
Caickle,2.708,6,aceikl
Caid,1.946,4,acdi
Caids,2.079,5,acdis
Cailcedra,2.639,7,acdeilr
Cayleyan,2.773,6,acelny
Caimacam,2.773,4,acim
Caimakam,2.89,5,acikm
Caiman,2.303,5,acimn
Cayman,2.565,5,acmny
Caimans,2.398,6,acimns
Caymans,2.639,6,acmnsy
Caimito,2.398,6,acimot
Cain,1.792,4,acin
Caynard,2.565,6,acdnry
Caingang,2.485,5,acgin
Caingin,2.303,5,acgin
Caingua,2.303,6,acginu
Cainian,2.197,4,acin
Cainish,2.485,6,achins
Cainism,2.398,6,acimns
Cainite,2.197,6,aceint
Cainitic,2.485,5,acint
Cainogenesis,2.708,8,aceginos
Cainozoic,3.091,6,acinoz
Cains,1.946,5,acins
Cayos,2.303,5,acosy
Caique,2.833,6,aceiqu
Caiques,2.89,7,aceiqsu
Cair,1.792,4,acir
Cairba,2.303,5,abcir
Caird,2.079,5,acdir
Cairds,2.197,6,acdirs
Cairene,2.197,6,aceinr
Cairn,1.946,5,acinr
Cairned,2.303,7,acdeinr
Cairngorm,2.639,8,acgimnor
Cairngorum,2.708,9,acgimnoru
Cairny,2.398,6,acinry
Cairns,2.079,6,acinrs
Cairo,1.946,5,acior
Cays,2.197,4,acsy
Caitanyas,2.639,7,acinsty
Caite,1.946,5,aceit
Caitif,2.398,5,acfit
Caitifty,2.773,6,acfity
Cayubaba,2.833,5,abcuy
Cayubaban,2.89,6,abcnuy
Cayuca,2.565,4,acuy
Cayuco,2.565,5,acouy
Cayuga,2.485,5,acguy
Cayugan,2.565,6,acgnuy
Cayugas,2.565,6,acgsuy
Cayuse,2.398,6,acesuy
Cayuses,2.485,6,acesuy
Cayuvava,2.944,5,acuvy
Caixinha,2.996,6,achinx
Cajan,2.639,4,acjn
Cajang,2.773,5,acgjn
Cajanus,2.773,6,acjnsu
Cajaput,2.89,6,acjptu
Cajaputs,2.944,7,acjpstu
Cajava,2.89,4,acjv
Cajeput,2.89,7,acejptu
Cajeputol,2.996,9,acejloptu
Cajeputole,3.045,9,acejloptu
Cajeputs,2.944,8,acejpstu
Cajeta,2.708,5,acejt
Cajole,2.708,6,acejlo
Cajoled,2.833,7,acdejlo
Cajolement,3.045,9,acejlmnot
Cajolements,3.091,10,acejlmnost
Cajoler,2.773,7,acejlor
Cajolery,2.996,8,acejlory
Cajoleries,2.944,9,aceijlors
Cajolers,2.833,8,acejlors
Cajoles,2.773,7,acejlos
Cajoling,2.89,8,acgijlno
Cajolingly,3.135,9,acgijlnoy
Cajon,2.639,5,acjno
Cajones,2.773,7,acejnos
Cajou,2.639,5,acjou
Cajuela,2.773,6,acejlu
Cajun,2.639,5,acjnu
Cajuns,2.708,6,acjnsu
Cajuput,2.89,6,acjptu
Cajuputene,3.045,8,acejnptu
Cajuputol,2.996,8,acjloptu
Cajuputs,2.944,7,acjpstu
Cakavci,2.89,5,acikv
Cakchikel,3.178,7,acehikl
Cake,2.303,4,acek
Cakebox,3.091,7,abcekox
Cakebread,2.89,7,abcdekr
Caked,2.485,5,acdek
Cakehouse,2.89,8,acehkosu
Cakey,2.639,5,aceky
Cakemaker,3.045,6,acekmr
Cakemaking,3.135,8,acegikmn
Caker,2.398,5,acekr
Cakes,2.398,5,aceks
Cakewalk,3.045,6,aceklw
Cakewalked,3.178,7,acdeklw
Cakewalker,3.135,7,aceklrw
Cakewalking,3.219,9,acegiklnw
Cakewalks,3.091,7,aceklsw
Caky,2.565,4,acky
Cakier,2.485,6,aceikr
Cakiest,2.565,7,aceikst
Cakile,2.485,6,aceikl
Caking,2.565,6,acgikn
Cakra,2.398,4,ackr
Cakravartin,2.996,8,aciknrtv
Cal,1.609,3,acl
Calaba,2.303,4,abcl
Calabar,2.398,5,abclr
Calabari,2.485,6,abcilr
Calabash,2.708,6,abchls
Calabashes,2.833,7,abcehls
Calabaza,3.045,5,abclz
Calaber,2.398,6,abcelr
Calabozo,3.045,6,abcloz
Calabrese,2.565,7,abcelrs
Calabrian,2.565,7,abcilnr
Calabrians,2.639,8,abcilnrs
Calabur,2.398,6,abclru
Calade,2.197,5,acdel
Caladium,2.565,7,acdilmu
Caladiums,2.639,8,acdilmsu
Calahan,2.485,5,achln
Calais,2.079,5,acils
Calaite,2.197,6,aceilt
Calalu,2.079,4,aclu
Calamagrostis,2.89,10,acgilmorst
Calamanco,2.708,6,aclmno
Calamancoes,2.833,8,acelmnos
Calamancos,2.773,7,aclmnos
Calamander,2.708,8,acdelmnr
Calamansi,2.565,7,acilmns
Calamar,2.398,5,aclmr
Calamary,2.708,6,aclmry
Calamariaceae,2.944,7,aceilmr
Calamariaceous,2.996,10,aceilmorsu
Calamariales,2.773,8,aceilmrs
Calamarian,2.639,7,acilmnr
Calamaries,2.639,8,aceilmrs
Calamarioid,2.773,8,acdilmor
Calamarmar,2.773,5,aclmr
Calamaroid,2.708,8,acdilmor
Calamars,2.485,6,aclmrs
Calambac,2.773,5,abclm
Calambour,2.708,8,abclmoru
Calami,2.303,5,acilm
Calamiferious,2.996,11,acefilmorsu
Calamiferous,2.944,11,acefilmorsu
Calamiform,2.944,8,acfilmor
Calaminary,2.833,8,acilmnry
Calaminaris,2.708,8,acilmnrs
Calamine,2.485,7,aceilmn
Calamined,2.639,8,acdeilmn
Calamines,2.565,8,aceilmns
Calamining,2.708,7,acgilmn
Calamint,2.485,7,acilmnt
Calamintha,2.833,8,achilmnt
Calamints,2.565,8,acilmnst
Calamistral,2.708,8,acilmrst
Calamistrate,2.773,9,aceilmrst
Calamistrum,2.833,9,acilmrstu
Calamite,2.485,7,aceilmt
Calamitean,2.639,8,aceilmnt
Calamites,2.565,8,aceilmst
Calamity,2.708,7,acilmty
Calamities,2.639,8,aceilmst
Calamitoid,2.708,8,acdilmot
Calamitous,2.639,9,acilmostu
Calamitously,2.944,10,acilmostuy
Calamodendron,2.944,9,acdelmnor
Calamondin,2.708,8,acdilmno
Calamopitys,2.996,10,acilmopsty
Calamospermae,3.045,9,acelmoprs
Calamostachys,3.219,9,achlmosty
Calamumi,2.639,6,acilmu
Calamus,2.398,6,aclmsu
Calander,2.398,7,acdelnr
Calando,2.303,6,acdlno
Calandra,2.398,6,acdlnr
Calandre,2.398,7,acdelnr
Calandria,2.485,7,acdilnr
Calandridae,2.708,8,acdeilnr
Calandrinae,2.639,8,acdeilnr
Calandrinia,2.639,7,acdilnr
Calangay,2.639,6,acglny
Calanid,2.303,6,acdiln
Calanque,2.944,7,acelnqu
Calantas,2.303,6,aclnst
Calanthe,2.565,7,acehlnt
Calapite,2.485,7,aceilpt
Calas,1.946,4,acls
Calascione,2.639,8,aceilnos
Calash,2.398,5,achls
Calashes,2.565,6,acehls
Calastic,2.485,6,acilst
Calathea,2.565,6,acehlt
Calathi,2.485,6,achilt
Calathian,2.639,7,achilnt
Calathidia,2.773,7,acdhilt
Calathidium,2.944,9,acdhilmtu
Calathiform,3.045,10,acfhilmort
Calathisci,2.833,7,achilst
Calathiscus,2.89,8,achilstu
Calathos,2.565,7,achlost
Calaththi,2.833,6,achilt
Calathus,2.565,7,achlstu
Calatrava,2.639,6,aclrtv
Calavance,2.773,6,acelnv
Calaverite,2.708,8,aceilrtv
Calbroben,2.708,8,abcelnor
Calc,2.079,3,acl
Calcaemia,2.708,6,aceilm
Calcaire,2.485,6,aceilr
Calcanea,2.485,5,aceln
Calcaneal,2.565,5,aceln
Calcanean,2.565,5,aceln
Calcanei,2.485,6,aceiln
Calcaneoastragalar,3.135,10,aceglnorst
Calcaneoastragaloid,3.219,12,acdegilnorst
Calcaneocuboid,3.135,10,abcdeilnou
Calcaneofibular,3.178,11,abcefilnoru
Calcaneonavicular,3.258,10,aceilnoruv
Calcaneoplantar,3.045,9,acelnoprt
Calcaneoscaphoid,3.332,11,acdehilnops
Calcaneotibial,2.996,9,abceilnot
Calcaneum,2.708,7,acelmnu
Calcaneus,2.565,7,acelnsu
Calcar,2.303,4,aclr
Calcarate,2.565,6,acelrt
Calcarated,2.708,7,acdelrt
Calcarea,2.485,5,acelr
Calcareobituminous,3.258,13,abceilmnorstu
Calcareocorneous,3.091,9,acelnorsu
Calcareosiliceous,3.135,9,aceilorsu
Calcareosulphurous,3.296,10,acehloprsu
Calcareous,2.639,8,acelorsu
Calcareously,2.944,9,acelorsuy
Calcaria,2.485,5,acilr
Calcariferous,2.996,10,acefilorsu
Calcariform,2.996,8,acfilmor
Calcarine,2.565,7,aceilnr
Calcarium,2.708,7,acilmru
Calcars,2.398,5,aclrs
Calcate,2.398,5,acelt
Calceate,2.485,5,acelt
Calced,2.398,5,acdel
