Word,Normalized Score,Unique Letter Count,Unique Letters
Bachelry,2.89,8,abcehlry
Baches,2.565,6,abcehs
Bachichi,2.996,5,abchi
Baching,2.708,7,abcghin
Bacilary,2.708,7,abcilry
Bacile,2.303,6,abceil
Bacin,2.197,5,abcin
Bacis,2.197,5,abcis
Bacitracin,2.773,7,abcinrt
Back,2.485,4,abck
Backache,3.045,6,abcehk
Backaches,3.091,7,abcehks
Backachy,3.178,6,abchky
Backaching,3.178,8,abcghikn
Backadation,2.996,9,abcdiknot
Backage,2.773,6,abcegk
Backare,2.708,6,abcekr
Backband,2.944,6,abcdkn
Backbar,2.833,5,abckr
Backbear,2.89,6,abcekr
Backbearing,3.091,9,abcegiknr
Backbeat,2.89,6,abcekt
Backbeats,2.944,7,abcekst
Backbencher,3.258,8,abcehknr
Backbenchers,3.296,9,abcehknrs
Backbend,2.944,7,abcdekn
Backbends,2.996,8,abcdekns
Backberand,3.045,8,abcdeknr
Backberend,3.045,8,abcdeknr
Backbit,2.833,6,abcikt
Backbite,2.89,7,abceikt
Backbiter,2.944,8,abceikrt
Backbiters,2.996,9,abceikrst
Backbites,2.944,8,abceikst
Backbiting,3.045,8,abcgiknt
Backbitingly,3.258,10,abcgiklnty
Backblocks,3.258,7,abcklos
Backblow,3.045,7,abcklow
Backboard,2.996,7,abcdkor
Backboards,3.045,8,abcdkors
Backbone,2.89,7,abcekno
Backboned,2.996,8,abcdekno
Backbones,2.944,8,abceknos
Backbrand,2.996,7,abcdknr
Backbreaker,3.219,6,abcekr
Backbreaking,3.296,9,abcegiknr
Backcap,2.944,5,abckp
Backcast,2.89,6,abckst
Backcasts,2.944,6,abckst
Backchain,3.091,7,abchikn
Backchat,3.045,6,abchkt
Backchats,3.091,7,abchkst
Backcloth,3.091,8,abchklot
Backcomb,3.091,6,abckmo
Backcountry,3.178,10,abcknortuy
Backcourt,2.944,8,abckortu
Backcourtman,3.178,10,abckmnortu
Backdate,2.833,7,abcdekt
Backdated,2.944,7,abcdekt
Backdates,2.89,8,abcdekst
Backdating,2.996,9,abcdgiknt
Backdown,2.996,8,abcdknow
Backdrop,2.944,8,abcdkopr
Backdrops,2.996,9,abcdkoprs
Backed,2.708,6,abcdek
Backen,2.639,6,abcekn
Backened,2.833,7,abcdekn
Backening,2.89,8,abcegikn
Backer,2.639,6,abcekr
Backers,2.708,7,abcekrs
Backet,2.639,6,abcekt
Backfield,3.045,9,abcdefikl
Backfields,3.091,10,abcdefikls
Backfire,2.944,8,abcefikr
Backfired,3.045,9,abcdefikr
Backfires,2.996,9,abcefikrs
Backfiring,3.091,9,abcfgiknr
Backflap,3.045,7,abcfklp
Backflash,3.135,8,abcfhkls
Backflip,3.045,8,abcfiklp
Backflow,3.091,8,abcfklow
Backflowing,3.258,11,abcfgiklnow
Backfold,2.996,8,abcdfklo
Backframe,3.091,8,abcefkmr
Backfriend,3.091,10,abcdefiknr
Backgame,2.944,7,abcegkm
Backgeared,2.996,8,abcdegkr
Background,2.996,10,abcdgknoru
Backgrounds,3.045,11,abcdgknorsu
Backhand,2.996,7,abcdhkn
Backhanded,3.135,8,abcdehkn
Backhandedly,3.332,10,abcdehklny
Backhander,3.091,9,abcdehknr
Backhanding,3.178,9,abcdghikn
Backhands,3.045,8,abcdhkns
Backhatch,3.219,6,abchkt
Backhaul,2.944,7,abchklu
Backhauled,3.091,9,abcdehklu
Backhauling,3.135,10,abcghiklnu
Backhauls,2.996,8,abchklsu
Backhoe,2.89,7,abcehko
Backhoes,2.944,8,abcehkos
Backhouse,2.996,9,abcehkosu
Backhouses,3.045,9,abcehkosu
Backy,2.773,5,abcky
Backyard,2.996,7,abcdkry
Backyarder,3.091,8,abcdekry
Backyards,3.045,8,abcdkrsy
Backie,2.639,6,abceik
Backiebird,3.045,8,abcdeikr
Backing,2.773,7,abcgikn
Backings,2.833,8,abcgikns
Backjaw,3.219,6,abcjkw
Backjoint,3.178,9,abcijknot
Backland,2.833,7,abcdkln
Backlands,2.89,8,abcdklns
Backlash,2.944,7,abchkls
Backlashed,3.091,9,abcdehkls
Backlasher,3.045,9,abcehklrs
Backlashes,3.045,8,abcehkls
Backlashing,3.135,10,abcghiklns
Backlet,2.708,7,abceklt
Backliding,2.996,9,abcdgikln
Backlighting,3.219,10,abcghiklnt
Backlings,2.89,9,abcgiklns
Backlins,2.773,8,abciklns
Backlist,2.773,8,abciklst
Backlists,2.833,8,abciklst
Backlit,2.708,7,abciklt
Backlog,2.773,7,abcgklo
Backlogs,2.833,8,abcgklos
Backmost,2.89,8,abckmost
Backorder,2.89,8,abcdekor
Backout,2.708,7,abckotu
Backouts,2.773,8,abckostu
Backpack,3.178,5,abckp
Backpacked,3.296,7,abcdekp
Backpacker,3.258,7,abcekpr
Backpackers,3.296,8,abcekprs
Backpacking,3.332,8,abcgiknp
Backpacks,3.219,6,abckps
Backpedal,2.996,8,abcdeklp
Backpedaled,3.135,8,abcdeklp
Backpedaling,3.178,11,abcdegiklnp
Backpiece,3.045,7,abceikp
Backplane,2.944,8,abceklnp
Backplanes,2.996,9,abceklnps
Backplate,2.944,8,abceklpt
Backpointer,3.045,11,abceiknoprt
Backpointers,3.091,12,abceiknoprst
Backrest,2.773,8,abcekrst
Backrests,2.833,8,abcekrst
Backrope,2.89,8,abcekopr
Backropes,2.944,9,abcekoprs
Backrun,2.708,7,abcknru
Backrush,2.944,8,abchkrsu
Backrushes,3.045,9,abcehkrsu
Backs,2.565,5,abcks
Backsaw,2.89,6,abcksw
Backsaws,2.944,6,abcksw
Backscraper,3.135,8,abcekprs
Backscratcher,3.332,9,abcehkrst
Backscratching,3.401,11,abcghiknrst
Backseat,2.773,7,abcekst
Backseats,2.833,7,abcekst
Backsey,2.89,7,abceksy
Backset,2.708,7,abcekst
Backsets,2.773,7,abcekst
Backshift,3.135,9,abcfhikst
Backshish,3.135,7,abchiks
Backside,2.833,8,abcdeiks
Backsides,2.89,8,abcdeiks
Backsight,3.045,9,abcghikst
Backsite,2.773,8,abceikst
Backslap,2.89,7,abcklps
Backslaps,2.944,7,abcklps
Backslash,2.996,7,abchkls
Backslashes,3.091,8,abcehkls
Backslid,2.833,8,abcdikls
Backslide,2.89,9,abcdeikls
Backslided,2.996,9,abcdeikls
Backslider,2.944,10,abcdeiklrs
Backsliders,2.996,10,abcdeiklrs
Backslides,2.944,9,abcdeikls
Backsliding,3.045,10,abcdgiklns
Backspace,3.045,7,abcekps
Backspaced,3.135,8,abcdekps
Backspacefile,3.332,10,abcefiklps
Backspacer,3.091,8,abcekprs
Backspaces,3.091,7,abcekps
Backspacing,3.178,9,abcgiknps
Backspang,2.996,8,abcgknps
Backspear,2.944,8,abcekprs
Backspeir,2.944,9,abceikprs
Backspier,2.944,9,abceikprs
Backspierer,3.045,9,abceikprs
Backspin,2.89,8,abciknps
Backspins,2.944,8,abciknps
Backsplice,3.091,9,abceiklps
Backspliced,3.178,10,abcdeiklps
Backsplicing,3.219,10,abcgiklnps
Backspread,3.045,9,abcdekprs
Backspringing,3.219,10,abcgiknprs
Backstab,2.89,6,abckst
Backstage,2.89,8,abcegkst
Backstay,2.944,7,abcksty
Backstair,2.833,8,abcikrst
Backstairs,2.89,8,abcikrst
Backstays,2.996,7,abcksty
Backstamp,3.045,8,abckmpst
Backster,2.773,8,abcekrst
Backstick,3.135,7,abcikst
Backstitch,3.135,8,abchikst
Backstitched,3.258,10,abcdehikst
Backstitches,3.219,9,abcehikst
Backstitching,3.296,10,abcghiknst
Backstone,2.833,9,abceknost
Backstop,2.89,8,abckopst
Backstops,2.944,8,abckopst
Backstrap,2.944,8,abckprst
Backstretch,3.178,9,abcehkrst
Backstretches,3.258,9,abcehkrst
Backstring,2.944,10,abcgiknrst
Backstrip,2.944,9,abcikprst
Backstroke,3.091,9,abcekorst
Backstroked,3.178,10,abcdekorst
Backstrokes,3.135,9,abcekorst
Backstroking,3.219,11,abcgiknorst
Backstromite,3.091,11,abceikmorst
Backswept,3.091,9,abcekpstw
Backswing,3.045,9,abcgiknsw
Backsword,3.045,9,abcdkorsw
Backswording,3.219,12,abcdgiknorsw
Backswordman,3.258,11,abcdkmnorsw
Backswordmen,3.258,12,abcdekmnorsw
Backswordsman,3.296,11,abcdkmnorsw
Backtack,3.091,5,abckt
Backtalk,2.996,6,abcklt
Backtender,2.944,9,abcdeknrt
Backtenter,2.89,8,abceknrt
Backtrace,2.944,7,abcekrt
Backtrack,3.135,6,abckrt
Backtracked,3.258,8,abcdekrt
Backtracker,3.219,7,abcekrt
Backtrackers,3.258,8,abcekrst
Backtracking,3.296,9,abcgiknrt
Backtracks,3.178,7,abckrst
Backtrail,2.833,8,abciklrt
Backtrick,3.135,7,abcikrt
Backup,2.773,6,abckpu
Backups,2.833,7,abckpsu
Backus,2.639,6,abcksu
Backveld,2.996,8,abcdeklv
Backvelder,3.091,9,abcdeklrv
Backway,3.045,6,abckwy
Backward,2.996,7,abcdkrw
Backwardation,3.219,11,abcdiknortw
Backwardly,3.219,9,abcdklrwy
Backwards,3.045,8,abcdkrsw
Backwash,3.091,7,abchksw
Backwashed,3.219,9,abcdehksw
Backwasher,3.178,9,abcehkrsw
Backwashes,3.178,8,abcehksw
Backwashing,3.258,10,abcghiknsw
Backwater,2.996,8,abcekrtw
Backwatered,3.135,9,abcdekrtw
Backwaters,3.045,9,abcekrstw
Backwind,2.996,8,abcdiknw
Backwinded,3.135,9,abcdeiknw
Backwinding,3.178,9,abcdgiknw
Backword,2.996,8,abcdkorw
Backworm,3.045,8,abckmorw
Backwort,2.944,8,abckortw
Backwrap,3.045,7,abckprw
Backwraps,3.091,8,abckprsw
Baclava,2.639,5,abclv
Baclin,2.303,6,abciln
Bacon,2.197,5,abcno
Baconer,2.398,7,abcenor
Bacony,2.565,6,abcnoy
Baconian,2.485,6,abcino
Baconianism,2.833,8,abcimnos
Baconic,2.565,6,abcino
Baconism,2.639,8,abcimnos
Baconist,2.485,8,abcinost
Baconize,3.045,8,abceinoz
Bacons,2.303,6,abcnos
Bacopa,2.485,5,abcop
Bacquet,2.996,7,abceqtu
Bact,2.079,4,abct
Bacteraemia,2.833,8,abceimrt
Bacteremia,2.773,8,abceimrt
Bacteremic,2.89,8,abceimrt
Bacteria,2.485,7,abceirt
Bacteriaceae,2.89,7,abceirt
Bacteriaceous,2.944,10,abceiorstu
Bacteriaemia,2.89,8,abceimrt
Bacterial,2.565,8,abceilrt
Bacterian,2.565,8,abceinrt
Bacteric,2.639,7,abceirt
Bactericholia,3.091,10,abcehilort
Bactericidal,2.944,9,abcdeilrt
Bactericide,2.89,8,abcdeirt
Bactericides,2.944,9,abcdeirst
Bactericidin,2.944,9,abcdeinrt
Bacterid,2.565,8,abcdeirt
Bacteriemia,2.833,8,abceimrt
Bacteriform,2.996,10,abcefimort
Bacterin,2.485,8,abceinrt
Bacterins,2.565,9,abceinrst
Bacterioblast,2.944,10,abceilorst
Bacteriocidal,2.996,10,abcdeilort
Bacteriocin,2.833,9,abceinort
Bacteriocyte,3.045,9,abceiorty
Bacteriodiagnosis,3.135,12,abcdeginorst
Bacteriofluorescin,3.296,13,abcefilnorstu
Bacteriogenic,2.996,10,abceginort
Bacteriogenous,2.944,12,abceginorstu
Bacteriohemolysin,3.367,14,abcehilmnorsty
Bacterioid,2.708,9,abcdeiort
Bacterioidal,2.833,10,abcdeilort
Bacteriol,2.565,9,abceilort
Bacteriolysin,2.996,12,abceilnorsty
Bacteriolysis,2.996,11,abceilorsty
Bacteriolytic,3.091,10,abceilorty
Bacteriolyze,3.332,11,abceilortyz
Bacteriology,2.996,11,abcegilorty
Bacteriologic,2.996,10,abcegilort
Bacteriological,3.091,10,abcegilort
Bacteriologies,2.944,11,abcegilorst
Bacteriologist,2.944,11,abcegilorst
Bacteriologists,2.996,11,abcegilorst
Bacteriopathology,3.401,13,abceghiloprty
Bacteriophage,3.135,11,abceghioprt
Bacteriophages,3.178,12,abceghioprst
Bacteriophagy,3.258,12,abceghioprty
Bacteriophagia,3.178,11,abceghioprt
Bacteriophagic,3.258,11,abceghioprt
Bacteriophagous,3.219,13,abceghioprstu
Bacteriophobia,3.219,10,abcehioprt
Bacterioprecipitin,3.332,10,abceinoprt
Bacterioprotein,3.045,10,abceinoprt
Bacteriopsonic,3.091,11,abceinoprst
Bacteriopsonin,2.996,11,abceinoprst
Bacteriopurpurin,3.178,11,abceinoprtu
Bacteriorhodopsin,3.296,13,abcdehinoprst
Bacterioscopy,3.178,11,abceioprsty
Bacterioscopic,3.178,10,abceioprst
Bacterioscopical,3.258,11,abceiloprst
Bacterioscopist,3.135,10,abceioprst
Bacteriosis,2.708,9,abceiorst
Bacteriosolvent,3.091,12,abceilnorstv
Bacteriostasis,2.89,9,abceiorst
Bacteriostat,2.773,9,abceiorst
Bacteriostatic,2.996,9,abceiorst
Bacteriotherapeutic,3.401,11,abcehioprtu
Bacteriotherapy,3.296,11,abcehioprty
Bacteriotoxic,3.258,9,abceiortx
Bacteriotoxin,3.178,10,abceinortx
Bacteriotrypsin,3.178,12,abceinoprsty
Bacteriotropic,3.091,9,abceioprt
Bacteriotropin,2.996,10,abceinoprt
Bacterious,2.639,10,abceiorstu
Bacteririum,2.833,9,abceimrtu
Bacteritic,2.773,7,abceirt
Bacterium,2.708,9,abceimrtu
Bacteriuria,2.708,8,abceirtu
Bacterization,3.258,10,abceinortz
Bacterize,3.091,8,abceirtz
Bacterized,3.178,9,abcdeirtz
Bacterizing,3.219,10,abceginrtz
Bacteroid,2.639,9,abcdeiort
Bacteroidal,2.773,10,abcdeilort
Bacteroideae,2.833,9,abcdeiort
Bacteroides,2.773,10,abcdeiorst
Bactetiophage,3.135,10,abceghiopt
Bactrian,2.485,7,abcinrt
Bactris,2.398,7,abcirst
Bactrites,2.565,8,abceirst
Bactriticone,2.89,9,abceinort
Bactritoid,2.708,8,abcdiort
Bacubert,2.639,7,abcertu
Bacula,2.303,5,abclu
Bacule,2.303,6,abcelu
Baculere,2.485,7,abcelru
Baculi,2.303,6,abcilu
Baculiferous,2.944,11,abcefilorsu
Baculiform,2.944,10,abcfilmoru
Baculine,2.485,8,abceilnu
Baculite,2.485,8,abceiltu
Baculites,2.565,9,abceilstu
Baculitic,2.708,7,abciltu
Baculiticone,2.89,10,abceilnotu
Baculoid,2.565,8,abcdilou
Baculum,2.565,6,abclmu
Baculums,2.639,7,abclmsu
Baculus,2.398,6,abclsu
Bacury,2.565,6,abcruy
Bad,1.792,3,abd
Badaga,2.303,4,abdg
Badan,2.079,4,abdn
Badarian,2.398,6,abdinr
Badaud,2.303,4,abdu
Badawi,2.485,5,abdiw
Badaxe,2.773,5,abdex
Badchan,2.708,6,abcdhn
Bade,1.946,4,abde
Badenite,2.398,7,abdeint
Badge,2.197,5,abdeg
Badged,2.398,5,abdeg
Badgeman,2.639,7,abdegmn
Badgemen,2.639,7,abdegmn
Badger,2.303,6,abdegr
Badgerbrush,2.996,9,abdeghrsu
Badgered,2.565,6,abdegr
Badgerer,2.485,6,abdegr
Badgering,2.639,8,abdeginr
Badgeringly,2.944,10,abdegilnry
Badgerly,2.708,8,abdeglry
Badgerlike,2.89,9,abdegiklr
Badgers,2.398,7,abdegrs
Badges,2.303,6,abdegs
Badging,2.485,6,abdgin
Badgir,2.303,6,abdgir
Badhan,2.485,5,abdhn
Badiaga,2.398,5,abdgi
Badian,2.197,5,abdin
Badigeon,2.485,8,abdegino
Badinage,2.485,7,abdegin
Badinaged,2.639,7,abdegin
Badinages,2.565,8,abdegins
Badinaging,2.708,6,abdgin
Badiner,2.303,7,abdeinr
Badinerie,2.485,7,abdeinr
Badineur,2.398,8,abdeinru
Badious,2.303,7,abdiosu
Badju,2.708,5,abdju
Badland,2.398,5,abdln
Badlands,2.485,6,abdlns
Badly,2.398,5,abdly
Badling,2.398,7,abdgiln
Badman,2.398,5,abdmn
Badmash,2.708,6,abdhms
Badmen,2.398,6,abdemn
Badminton,2.639,8,abdimnot
Badmouth,2.773,8,abdhmotu
Badmouthed,2.944,9,abdehmotu
Badmouthing,2.996,11,abdghimnotu
Badmouths,2.833,9,abdhmostu
Badon,2.079,5,abdno
Badrans,2.303,6,abdnrs
Bads,1.946,4,abds
Bae,1.609,3,abe
Baedeker,2.708,6,abdekr
Baedekerian,2.89,8,abdeiknr
Baedekers,2.773,7,abdekrs
Bael,1.792,4,abel
Baeria,2.079,5,abeir
Baetyl,2.398,6,abelty
Baetylic,2.708,8,abceilty
Baetylus,2.565,8,abelstuy
Baetuli,2.197,7,abeiltu
Baetulus,2.303,7,abelstu
Baetzner,2.944,7,abenrtz
Bafaro,2.398,5,abfor
Bafyot,2.639,6,abfoty
Baft,2.197,4,abft
Bafta,2.303,4,abft
Baftah,2.639,5,abfht
Bag,1.792,3,abg
Baga,1.946,3,abg
Baganda,2.398,5,abdgn
Bagani,2.197,5,abgin
Bagataway,2.89,6,abgtwy
Bagatine,2.398,7,abegint
Bagaudae,2.485,6,abdegu
Bagdad,2.398,4,abdg
Bagdi,2.197,5,abdgi
Bagel,2.079,5,abegl
Bagels,2.197,6,abegls
Bagful,2.485,6,abfglu
Bagfuls,2.565,7,abfglsu
Bagh,2.303,4,abgh
Baghdad,2.708,5,abdgh
Bagheli,2.565,7,abeghil
Baghla,2.485,5,abghl
Baghouse,2.639,8,abeghosu
Bagie,2.079,5,abegi
Baginda,2.398,6,abdgin
Bagio,2.079,5,abgio
Bagios,2.197,6,abgios
Bagirmi,2.485,6,abgimr
Bagle,2.079,5,abegl
Bagleaves,2.708,7,abeglsv
Baglike,2.639,7,abegikl
Bagmaker,2.833,7,abegkmr
Bagmaking,2.944,7,abgikmn
Bagman,2.398,5,abgmn
Bagmen,2.398,6,abegmn
Bagne,2.079,5,abegn
Bagnes,2.197,6,abegns
Bagnet,2.197,6,abegnt
Bagnio,2.197,6,abgino
Bagnios,2.303,7,abginos
Bagnut,2.197,6,abgntu
Bago,1.946,4,abgo
Bagobo,2.398,4,abgo
Bagonet,2.303,7,abegnot
Bagong,2.303,5,abgno
Bagpipe,2.639,6,abegip
Bagpiped,2.773,7,abdegip
Bagpiper,2.708,7,abegipr
Bagpipers,2.773,8,abegiprs
Bagpipes,2.708,7,abegips
Bagpiping,2.833,6,abginp
Bagplant,2.565,7,abglnpt
Bagpod,2.485,6,abdgop
Bagrationite,2.708,9,abeginort
Bagre,2.079,5,abegr
Bags,1.946,4,abgs
Bagsful,2.565,7,abfglsu
Bagtikan,2.708,7,abgiknt
Baguet,2.197,6,abegtu
Baguets,2.303,7,abegstu
Baguio,2.197,6,abgiou
Baguios,2.303,7,abgiosu
Bagwash,2.773,6,abghsw
Bagwig,2.565,5,abgiw
Bagwigs,2.639,6,abgisw
Bagwyn,2.708,6,abgnwy
Bagwoman,2.773,7,abgmnow
Bagwomen,2.773,8,abegmnow
Bagwork,2.833,7,abgkorw
Bagworm,2.708,7,abgmorw
Bagworms,2.773,8,abgmorsw
Bah,2.079,3,abh
Bahada,2.485,4,abdh
Bahadur,2.565,6,abdhru
Bahadurs,2.639,7,abdhrsu
Bahai,2.303,4,abhi
Bahay,2.565,4,abhy
Bahaism,2.639,6,abhims
Bahaist,2.485,6,abhist
Baham,2.485,4,abhm
Bahama,2.565,4,abhm
Bahamas,2.639,5,abhms
Bahamian,2.708,6,abhimn
Bahamians,2.773,7,abhimns
Bahan,2.303,4,abhn
Bahar,2.303,4,abhr
Bahawder,2.833,7,abdehrw
Bahera,2.398,5,abehr
Bahiaite,2.565,6,abehit
Bahima,2.565,5,abhim
Bahisti,2.485,6,abhist
Bahmani,2.639,6,abhimn
Bahmanid,2.773,7,abdhimn
Bahnung,2.565,6,abghnu
Baho,2.197,4,abho
Bahoe,2.303,5,abeho
Baht,2.197,4,abht
Bahts,2.303,5,abhst
Bahuma,2.565,5,abhmu
Bahur,2.303,5,abhru
Bahut,2.303,5,abhtu
Bahuts,2.398,6,abhstu
Bahutu,2.398,5,abhtu
Bahuvrihi,2.996,7,abhiruv
Bahuvrihis,3.045,8,abhirsuv
Bai,1.609,3,abi
Bay,2.079,3,aby
Baya,2.197,3,aby
Bayadere,2.639,6,abdery
Bayaderes,2.708,7,abdersy
Bayal,2.303,4,ably
Bayamo,2.565,5,abmoy
Bayamos,2.639,6,abmosy
Baianism,2.485,6,abimns
Bayano,2.398,5,abnoy
Bayard,2.485,5,abdry
Bayardly,2.833,6,abdlry
Bayards,2.565,6,abdrsy
Baybolt,2.639,6,abloty
Baybush,2.833,6,abhsuy
Baycuru,2.639,6,abcruy
Baidak,2.565,5,abdik
Baidar,2.197,5,abdir
Baidarka,2.708,6,abdikr
Baidarkas,2.773,7,abdikrs
Baidya,2.485,5,abdiy
Bayed,2.398,5,abdey
Baiera,2.079,5,abeir
Bayesian,2.565,7,abeinsy
Bayeta,2.398,5,abety
Bayete,2.398,5,abety
Baiginet,2.398,7,abegint
Baign,2.079,5,abgin
Baignet,2.303,7,abegint
Baigneuse,2.485,8,abeginsu
Baigneuses,2.565,8,abeginsu
Baignoire,2.485,8,abeginor
Bayhead,2.773,6,abdehy
Baying,2.485,6,abginy
Bayish,2.639,6,abhisy
Baikalite,2.708,7,abeiklt
Baikerinite,2.833,8,abeiknrt
Baikerite,2.708,7,abeikrt
Baikie,2.485,5,abeik
Bail,1.792,4,abil
Bailable,2.485,5,abeil
Bailage,2.303,6,abegil
Bayldonite,2.773,10,abdeilnoty
Baile,1.946,5,abeil
Bailed,2.197,6,abdeil
Bailey,2.398,6,abeily
Baileys,2.485,7,abeilsy
Bailer,2.079,6,abeilr
Bailers,2.197,7,abeilrs
Baylet,2.398,6,abelty
Bailiary,2.565,6,abilry
Bailiaries,2.485,7,abeilrs
Bailie,2.079,5,abeil
Bailiery,2.565,7,abeilry
Bailieries,2.485,7,abeilrs
Bailies,2.197,6,abeils
Bailieship,2.833,8,abehilps
Baylike,2.773,7,abeikly
Bailing,2.303,6,abgiln
Bailiwick,2.996,7,abciklw
Bailiwicks,3.045,8,abciklsw
Bailment,2.485,8,abeilmnt
Bailments,2.565,9,abeilmnst
Bailo,1.946,5,abilo
Bailor,2.079,6,abilor
Bailors,2.197,7,abilors
Bailout,2.197,7,abilotu
Bailouts,2.303,8,abilostu
Bailpiece,2.708,7,abceilp
Bails,1.946,5,abils
Bailsman,2.485,7,abilmns
Bailsmen,2.485,8,abeilmns
Bayman,2.565,5,abmny
Baymen,2.565,6,abemny
Bain,1.792,4,abin
Bainie,2.079,5,abein
Baining,2.303,5,abgin
Bainite,2.197,6,abeint
Baioc,2.197,5,abcio
Bayogoula,2.708,7,abglouy
Bayok,2.639,5,abkoy
Bayonet,2.485,7,abenoty
Bayoneted,2.708,8,abdenoty
Bayoneting,2.773,9,abeginoty
Bayonets,2.565,8,abenosty
Bayong,2.485,6,abgnoy
Bayou,2.303,5,abouy
Bayous,2.398,6,abosuy
Bairagi,2.303,5,abgir
Bairam,2.303,5,abimr
Bairdi,2.197,5,abdir
Bairn,1.946,5,abinr
Bairnie,2.197,6,abeinr
Bairnish,2.565,7,abhinrs
Bairnly,2.485,7,abilnry
Bairnlier,2.398,7,abeilnr
Bairnliest,2.485,9,abeilnrst
Bairns,2.079,6,abinrs
Bairnteam,2.565,8,abeimnrt
Bairntime,2.565,8,abeimnrt
Bairnwort,2.639,8,abinortw
Bais,1.792,4,abis
Bays,2.197,4,absy
Baisakh,2.773,6,abhiks
Baisemain,2.565,7,abeimns
Baysmelt,2.708,8,abelmsty
Baysmelts,2.773,8,abelmsty
Baister,2.197,7,abeirst
Bait,1.792,4,abit
Baited,2.197,6,abdeit
Baiter,2.079,6,abeirt
Baiters,2.197,7,abeirst
Baitfish,2.773,7,abfhist
Baith,2.303,5,abhit
Baitylos,2.565,8,abilosty
Baiting,2.303,6,abgint
Baits,1.946,5,abist
Bayz,2.89,4,abyz
Baiza,2.773,4,abiz
Baizas,2.833,5,abisz
Baize,2.773,5,abeiz
Baized,2.89,6,abdeiz
Baizes,2.833,6,abeisz
Baizing,2.944,6,abginz
Baja,2.565,3,abj
